UIC	927593	927593	927593			NVS
UIC	8040256	8040256	8040256			NVS
UIC	927836	927836	927836			NVS
UIC	928308	928308	928308			NVS
UIC	928975	928975	928975			NVS
UIC	935602	935602	935602			NVS
UIC	936975	936975	936975			NVS
UIC	937990	937990	937990			NVS
UIC	940198	940198	940198			NVS
UIC	940893	09G0000	940893			NVS
UIC	941046	941046	941046			NVS
UIC	945215	945215	945215			NVS
UIC	945775	945775	945775			NVS
UIC	950802	950802	950802			NVS
UIC	952017	952017	952017			NVS
UIC	954415	954415	954415			NVS
UIC	954654	954654	954654			NVS
UIC	957479	957479	957479			NVS
UIC	955015	955015	955015			NVS
