CODE_VALUE	DEFAULT_LONG_NAME	LOCATION_TYPE_CODE	LATITUDE	LONGITUDE	GENERIC_LOCATION_CODE	DEFAULT_LONG_NAME	LOCATION_TYPE_CODE		COUNTRY_CODE	STATUS_CODE
902009	Wien Gredlerstraße	26	481250N	162247E	902009	Wien Gredlerstraße	26		AT	1
902010	Wien Karmeliterplatz (Taborstraße)	26	481257N	162249E	902010	Wien Karmeliterplat	26		AT	1
902011	Wien Taborstraße (Straßenbahn)	26	481308N	162251E	902011	Wien Taborstraße (S	26		AT	1
902012	Wien Taborstraße/Heinestraße	29	481320N	162256E	902012	Wien Taborstraße/He	29		AT	1
902013	Wien Am Tabor	29	481330N	162301E	902013	Wien Am Tabor	29		AT	1
902014	Wien Rebhanngasse	29	481340N	162318E	902014	Wien Rebhanngasse	29		AT	1
902015	Wien Innstraße/Dresdner Straße	29	481350N	162313E	902015	Wien Innstraße/Dres	29		AT	1
902016	Wien Franzensbrücke	26	481249N	162329E	902016	Wien Franzensbrücke	26		AT	1
902017	Wien Nordbahnstraße	29	481325N	162322E	902017	Wien Nordbahnstraße	29		AT	1
902018	Wien Praterstern Bf (Kiss&Ride)	26	481307N	162336E	902018	Wien Praterstern Bf	26		AT	1
902019	Wien Taborstraße (U2)	26	481309N	162253E	902019	Wien Taborstraße (U	26		AT	1
902020	Wien Rueppgasse	26	481314N	162310E	902020	Wien Rueppgasse	26		AT	1
902021	Wien Venediger Au	29	481305N	162349E	902021	Wien Venediger Au	29		AT	1
902022	Wien Perspektivstraße	26	481305N	162404E	902022	Wien Perspektivstra	26		AT	1
902023	Wien Elderschplatz (Engerthstraße)	26	481305N	162444E	902023	Wien Elderschplatz 	26		AT	1
902024	Wien Taborstraße (Obere Augartenstraße)	26	481310N	162249E	902024	Wien Taborstraße (O	26		AT	1
921128	Wien Verbindungsweg	29	481428N	162410E	921128	Wien Verbindungsweg	29		AT	1
921129	Wien Donauturm (Donauturmstraße)	26	481431N	162431E	921129	Wien Donauturm (Don	26		AT	1
921130	Wien Langfeldgasse	29	481611N	162636E	8130033	Wien Langfeldgasse	29		AT	1
921131	Wien Bubergasse (Herzmanovsky-Orlando-Gasse)	26	481611N	162705E	921131	Wien Bubergasse (He	26		AT	1
921132	Wien Wassermanngasse	26	481606N	162655E	921132	Wien Wassermanngass	26		AT	1
921133	Wien Edelsteingasse	26	481544N	162533E	921133	Wien Edelsteingasse	26		AT	1
921134	Wien Serpentingasse	29	481545N	162543E	921134	Wien Serpentingasse	29		AT	1
921135	Wien Kefedergrundgasse	29	481546N	162557E	921135	Wien Kefedergrundga	29		AT	1
921136	Wien Sandrockgasse	26	481448N	162356E	921136	Wien Sandrockgasse	26		AT	1
921137	Wien Kugelfanggasse	26	481447N	162352E	921137	Wien Kugelfanggasse	26		AT	1
921138	Wien Eipeldauer Straße	26	481547N	162612E	921138	Wien Eipeldauer Str	26		AT	1
921139	Wien Moritz-Dreger-Gasse	29	481624N	162632E	921139	Wien Moritz-Dreger-	29		AT	1
921140	Wien Adolf-Loos-Gasse	26	481638N	162715E	921140	Wien Adolf-Loos-Gas	26		AT	1
921075	Wien Mühlweg	29	481737N	162334E	921075	Wien Mühlweg	29		AT	1
921076	Wien Jedlersdorfer Platz	26	481652N	162430E	921076	Wien Jedlersdorfer 	26		AT	1
921077	Wien Großjedlersdorf (Frauenstiftgasse)	26	481636N	162429E	921077	Wien Großjedlersdor	26		AT	1
921078	Wien Schippergasse	29	481701N	162503E	921078	Wien Schippergasse	29		AT	1
921079	Wien Ratzenhofergasse	29	481703N	162511E	921079	Wien Ratzenhofergas	29		AT	1
921080	Wien Kollarzgasse	29	481708N	162532E	921080	Wien Kollarzgasse	29		AT	1
921081	Wien Allissen	29	481711N	162550E	921081	Wien Allissen	29		AT	1
921082	Wien Grellgasse	29	481710N	162605E	921082	Wien Grellgasse	29		AT	1
921083	Wien Draugasse (Kreisverkehr Ost)	26	481708N	162618E	921083	Wien Draugasse (Kre	26		AT	1
921084	Wien Dahliengasse	29	481713N	162642E	921084	Wien Dahliengasse	29		AT	1
921085	Wien Illgasse	26	481716N	162652E	921085	Wien Illgasse	26		AT	1
921086	Wien Achengasse (Kainachgasse)	26	481704N	162656E	921086	Wien Achengasse (Ka	26		AT	1
921087	Wien Lavantgasse Schule	26	481656N	162701E	921087	Wien Lavantgasse Sc	26		AT	1
921088	Wien Lavantgasse/Pulkaugasse	29	481659N	162712E	921088	Wien Lavantgasse/Pu	29		AT	1
921089	Wien Iselgasse/Lafnitzgasse	29	481654N	162723E	921089	Wien Iselgasse/Lafn	29		AT	1
8800212	Bruxelles-Congres	29	505105N	042144E	8813045	Bruxelles-Congres	29		BE	1
8800213	Buda(B)	29	505430N	042504E	8811148	Buda(B)	29		BE	1
8800215	Eppegem	29	505731N	042728E	8822269	Eppegem	29		BE	1
8594245	La Tour-de-Treme, gare	26	463619N	070341E	8594245	La Tour-de-Treme, g	26		CH	1
8594246	Vaulruz, Croix-Verte	26	463715N	065921E	8594246	Vaulruz, Croix-Vert	26		CH	1
8594247	Vaulruz-Nord, gare	29	463726N	065925E	8594247	Vaulruz-Nord, gare	29		CH	1
8594248	Vuisternens-dt-Romont, village	29	463910N	065551E	8594248	Vuisternens-dt-Romo	29		CH	1
8594257	Dürnten, Lättenmoos	29	471632N	084933E	8594257	Dürnten, Lättenmoos	29		CH	1
8594258	Langenthal Industrie Nord	26	471343N	074711E	8589524	Langenthal Industri	26		CH	1
8594259	Canobbio, Paese	29	460210N	085748E	8505386	Canobbio, Paese	29		CH	1
8594260	Ostermundigen, Kreuzweg	29	465755N	072915E	8594260	Ostermundigen, Kreu	29		CH	1
8594261	Dübendorf, Hochbord	26	472405N	083607E	8594261	Dübendorf, Hochbord	26		CH	1
8594263	Chavannes-de-Bogis, poste	29	462050N	060951E	8594263	Chavannes-de-Bogis,	29		CH	1
8594271	Evilard, ecole	29	470907N	071417E	8594271	Evilard, ecole	29		CH	1
915057	Wien Stiegergasse (Geibelgasse)	26	481118N	161958E	915057	Wien Stiegergasse (	26		AT	1
8594302	Grenchen, Centralstrasse	29	471148N	072339E	8577940	Grenchen, Centralst	29		CH	1
8594304	Würenlos, Altwiesen	29	472603N	082142E	8594304	Würenlos, Altwiesen	29		CH	1
8594305	Würenlos, Bahnhofplatz	26	472644N	082128E	8594305	Würenlos, Bahnhofpl	26		CH	1
8594306	Würenlos, Brunnenweg	29	472646N	082203E	8594306	Würenlos, Brunnenwe	29		CH	1
923079	Wien Inzersdorf Kolpingstraße	29	480828N	162032E	923079	Wien Inzersdorf Kol	29		AT	1
923080	Wien Pfarrgasse/Traviatagasse	29	480833N	162035E	923080	Wien Pfarrgasse/Tra	29		AT	1
923081	Wien Traviatagasse/Seligmanngasse	29	480837N	162030E	923081	Wien Traviatagasse/	29		AT	1
922242	Wien Dampfkraftwerk Donaustadt (Raffineriestraße)	26	481151N	162739E	922242	Wien Dampfkraftwerk	26		AT	1
922243	Wien Großer Biberhaufen	29	481207N	162823E	922243	Wien Großer Biberha	29		AT	1
922244	Wien Mühlwasser	29	481215N	162833E	922244	Wien Mühlwasser	29		AT	1
922245	Wien Brockhausengasse	29	481227N	162837E	922245	Wien Brockhausengas	29		AT	1
922246	Wien An der Bien	29	481225N	162849E	922246	Wien An der Bien	29		AT	1
922247	Wien Lobaugasse	29	481219N	162913E	922247	Wien Lobaugasse	29		AT	1
8800347	Bissegem	29	504934N	031331E	8896388	Bissegem	29		BE	1
8800348	Wevelgem	29	504840N	031058E	8896370	Wevelgem	29		BE	1
8800349	Wervik	29	504655N	030247E	8896396	Wervik	29		BE	1
8800350	Comines/Komen	29	504618N	025954E	8896412	Comines/Komen	29		BE	1
8800352	Willebroek	29	510359N	042122E	8822608	Willebroek	29		BE	1
8800353	Bornem	29	510557N	041427E	8822772	Bornem	29		BE	1
915058	Wien Sechshauser Gürtel (Nr.11)	26	481120N	162017E	915058	Wien Sechshauser Gü	26		AT	1
915949	Wien Winckelmannstraße (Auer-Welsbach-Park)	26	481124N	161912E	915949	Wien Winckelmannstr	26		AT	1
916001	Wien Kendlerstraße (U3)	26	481216N	161833E	916001	Wien Kendlerstraße 	26		AT	1
916002	Wien Ottakring Bahnhst (U3)	26	481240N	161841E	916002	Wien Ottakring Bahn	26		AT	1
916003	Wien Thaliastraße (U6)	26	481228N	162017E	916003	Wien Thaliastraße (	26		AT	1
916004	Wien Neulerchenfelder Straße/Brunnengasse	26	481240N	162009E	916004	Wien Neulerchenfeld	26		AT	1
916005	Wien Neulerchenfelder Straße/Haberlgasse	26	481242N	161952E	916005	Wien Neulerchenfeld	26		AT	1
916006	Wien J.-N.-Berger-Platz (Neulerchenfelder Straße)	26	481247N	161933E	916006	Wien J.-N.-Berger-P	26		AT	1
916007	Wien Ottakringer Straße/Wattgasse	29	481249N	161908E	916007	Wien Ottakringer St	29		AT	1
916008	Wien Redtenbachergasse	29	481248N	161853E	916008	Wien Redtenbacherga	29		AT	1
916009	Wien Johannes-Krawarik-Gasse	26	481250N	161831E	916009	Wien Johannes-Krawa	26		AT	1
916010	Wien Ottakringer Straße/Erdbrustgasse	26	481252N	161821E	916010	Wien Ottakringer St	26		AT	1
916011	Wien Thaliastraße/Maroltingergasse	26	481248N	161824E	916011	Wien Thaliastraße/M	26		AT	1
916012	Wien Ottakring Bahnhst (Thaliastraße/Weinheimerg.)	26	481246N	161842E	916012	Wien Ottakring Bahn	26		AT	1
916013	Wien Koppstraße/Panikengasse	29	481229N	161927E	916013	Wien Koppstraße/Pan	29		AT	1
916014	Wien Thaliastraße/Feßtgasse	29	481238N	161931E	916014	Wien Thaliastraße/F	29		AT	1
916015	Wien J.-N.-Berger-Platz (Ottakringer Straße)	26	481248N	161931E	916015	Wien J.-N.-Berger-P	26		AT	1
916016	Wien J.-N.-Berger-Platz (Rosensteingasse)	26	481248N	161932E	916016	Wien J.-N.-Berger-P	26		AT	1
916017	Wien Kendlerstraße (Huttengasse)	26	481214N	161829E	916017	Wien Kendlerstraße 	26		AT	1
8594016	Yverdon, College de Fontenay	29	464650N	063750E	8594016	Yverdon, College de	29		CH	1
8594017	Yverdon, Centre Professionnel	29	464641N	063737E	8594039	Yverdon, Centre Pro	29		CH	1
8594018	Yverdon, Centre Thermal	29	464620N	063902E	8594018	Yverdon, Centre The	29		CH	1
8594019	Yverdon, Curtil Maillet	29	464635N	063745E	8594410	Yverdon, Curtil Mai	29		CH	1
8594020	Yverdon, Grands Champs	29	464633N	063955E	8594020	Yverdon, Grands Cha	29		CH	1
8594021	Yverdon, J.-J. Rousseau	29	464637N	063846E	8594021	Yverdon, J.-J. Rous	29		CH	1
8594022	Yverdon-les-Bains, Prés du Lac	29	464705N	063719E	8594022	Yverdon-les-Bains, 	29		CH	1
8594023	Yverdon, Leon-Jaquier sud	29	464700N	063745E	8594023	Yverdon, Leon-Jaqui	29		CH	1
8594024	Yverdon, Les Chaenettes	29	464644N	063749E	8594024	Yverdon, Les Chaene	29		CH	1
8594025	Yverdon, Maison Blanche	29	464617N	063919E	85G2439	Yverdon, Maison Bla	29		CH	1
8594026	Yverdon, Moulins Dessus	29	464638N	063724E	8594026	Yverdon, Moulins De	29		CH	1
8594027	Yverdon, Parc Scientifique	29	464617N	063914E	8594412	Yverdon, Parc Scien	29		CH	1
8594028	Yverdon, Pierre de Savoie	29	464612N	063921E	8594048	Yverdon, Pierre de 	29		CH	1
8594029	Yverdon, rue de Bullet	29	464652N	063733E	8594029	Yverdon, rue de Bul	29		CH	1
8594030	Yverdon, rue de Chamblon	29	464656N	063808E	8575840	Yverdon, rue de Cha	29		CH	1
8594031	Yverdon, Theatre Benno Besson	29	464648N	063832E	8594031	Yverdon, Theatre Be	29		CH	1
8594032	Yverdon, William Barbey	29	464708N	063736E	8594032	Yverdon, William Ba	29		CH	1
8594035	Yverdon-les-Bains, Bellevue	29	464628N	063955E	8594035	Yverdon-les-Bains, 	29		CH	1
8594037	Yverdon-les-Bains, Cheminet	29	464658N	063737E	85G2440	Yverdon-les-Bains, 	29		CH	1
8594038	Yverdon-les-Bains, Clair Logis	29	464703N	063732E	8594038	Yverdon-les-Bains, 	29		CH	1
8594039	Yverdon-les-Bains, Faeencerie	29	464618N	063913E	85G1628	Yverdon-les-Bains, 	29		CH	1
8594040	Yverdon-les-Bains, hopital	29	464630N	063857E	8594040	Yverdon-les-Bains, 	29		CH	1
8594041	Yverdon-les-Bains, La Colline	29	464614N	063902E	8594041	Yverdon-les-Bains, 	29		CH	1
8594043	Yverdon-les-Bains, La Plaine	29	464643N	063839E	85G2441	Yverdon-les-Bains, 	29		CH	1
8594044	Yverdon-les-Bains, La Sallaz	29	464627N	063900E	8594044	Yverdon-les-Bains, 	29		CH	1
8594046	Yverdon-les-Bains, cimetiere	29	464628N	063858E	8594046	Yverdon-les-Bains, 	29		CH	1
8594047	Yverdon-les-Bains, St Georges	29	464704N	063727E	85G2442	Yverdon-les-Bains, 	29		CH	1
8594049	Yverdon-les-Bains, Les Moulins	29	464635N	063712E	8594049	Yverdon-les-Bains, 	29		CH	1
8594050	Yverdon-les-Bains, Les Pins	29	464613N	063915E	8594050	Yverdon-les-Bains, 	29		CH	1
8594051	Yverdon-les-Bains, L'Orient	29	464642N	063949E	8594051	Yverdon-les-Bains, 	29		CH	1
8594052	Yverdon-les-Bains, Mont-Riant	29	464617N	063901E	8594052	Yverdon-les-Bains, 	29		CH	1
8594053	Yverdon-les-Bains, Mujon	29	464700N	063745E	8594053	Yverdon-les-Bains, 	29		CH	1
8594054	Yverdon-les-Bains, Philosophes	29	464632N	063853E	8594054	Yverdon-les-Bains, 	29		CH	1
8594055	Yverdon-les-Bains, Plaisance	29	464614N	063907E	85G2443	Yverdon-les-Bains, 	29		CH	1
8594056	Yverdon, Pont du Buron	29	464640N	063907E	8594056	Yverdon, Pont du Bu	29		CH	1
8594061	Yverdon-les-Bains, Blancherie	29	464702N	063728E	8594061	Yverdon-les-Bains, 	29		CH	1
8594062	Yverdon-les-Bains,Maison Rouge	29	464646N	063837E	85G2444	Yverdon-les-Bains,M	29		CH	1
8594067	Lausen, Mülizelg	29	472813N	074556E	8589411	Lausen, Mülizelg	29		CH	1
8594068	Bäch SZ, Usserbäch	29	471215N	084417E	8594068	Bäch SZ, Usserbäch	29		CH	1
8594090	Bettlach, Buchenweg	29	471150N	072500E	8594090	Bettlach, Buchenweg	29		CH	1
8594091	Bettlach, Gummen	29	471233N	072514E	8594091	Bettlach, Gummen	29		CH	1
8594092	Bettlach, Hochhaus	29	471147N	072537E	8594092	Bettlach, Hochhaus	29		CH	1
8594093	Bettlach, Hof	29	471243N	072524E	8594093	Bettlach, Hof	29		CH	1
8594094	Bettlach, Hübeli	29	471229N	072520E	8594094	Bettlach, Hübeli	29		CH	1
8594095	Bettlach, Ischlag	29	471152N	072514E	8594095	Bettlach, Ischlag	29		CH	1
8594096	Bettlach, Kastels	29	471156N	072455E	8594096	Bettlach, Kastels	29		CH	1
8594097	Bettlach, Mathys	29	471148N	072550E	8594097	Bettlach, Mathys	29		CH	1
8594098	Bettlach, Räbacher	29	471227N	072526E	8594098	Bettlach, Räbacher	29		CH	1
8594099	Bettlach,Riedstrasse	29	471210N	072512E	8594099	Bettlach,Riedstrass	29		CH	1
8594100	Bettlach, Sonnenrain	29	471232N	072522E	8594100	Bettlach, Sonnenrai	29		CH	1
8594101	Bettlach, Wysshärd	29	471238N	072517E	8594101	Bettlach, Wysshärd	29		CH	1
8594102	Grenchen, Allmend	29	471209N	072344E	8594102	Grenchen, Allmend	29		CH	1
8594103	Grenchen, Alpenblick	29	471157N	072248E	8594103	Grenchen, Alpenblic	29		CH	1
8594104	Grenchen, Alpenstrasse	29	471153N	072348E	85G2445	Grenchen, Alpenstra	29		CH	1
8594105	Grenchen, Altersiedlung	29	471151N	072401E	8594105	Grenchen, Altersied	29		CH	1
8594106	Grenchen, Sunnepark Nord	29	471154N	072420E	8594106	Grenchen, Sunnepark	29		CH	1
8594107	Grenchen,Am Weinberg	29	471138N	072313E	8594107	Grenchen,Am Weinber	29		CH	1
8594108	Grenchen, Bahnhof Nord, Eterna	29	471135N	072321E	8594108	Grenchen, Bahnhof N	29		CH	1
8594109	Grenchen, Bellevue	29	471203N	072316E	8594109	Grenchen, Bellevue	29		CH	1
8594110	Grenchen, Brüel	29	471114N	072434E	8594110	Grenchen, Brüel	29		CH	1
8594111	Grenchen,Dammstrasse	29	471145N	072328E	8594111	Grenchen,Dammstrass	29		CH	1
8594112	Grenchen, Eichholz	29	471107N	072322E	8594112	Grenchen, Eichholz	29		CH	1
8594113	Grenchen, Eigerweg	29	471129N	072413E	8594113	Grenchen, Eigerweg	29		CH	1
8594114	Grenchen, Fichtenweg	29	471208N	072319E	8594114	Grenchen, Fichtenwe	29		CH	1
8594115	Grenchen, Flurstrasse Nord	29	471151N	072438E	85G2446	Grenchen, Flurstras	29		CH	1
8594116	Grenchen, Friedhof	29	471132N	072313E	8594116	Grenchen, Friedhof	29		CH	1
8594117	Grenchen, Girardstrasse	29	471133N	072357E	85G2447	Grenchen, Girardstr	29		CH	1
8594118	Grenchen, Grubenweg	29	471201N	072304E	8594118	Grenchen, Grubenweg	29		CH	1
8594119	Grenchen, Gummenweg	29	471209N	072404E	8594119	Grenchen, Gummenweg	29		CH	1
8594120	Grenchen, Halden	29	471153N	072309E	8594120	Grenchen, Halden	29		CH	1
8594121	Grenchen, Industrie Zentrum	29	471141N	072351E	8594121	Grenchen, Industrie	29		CH	1
8594122	Grenchen,Jurastrasse	29	471149N	072402E	8594122	Grenchen,Jurastrass	29		CH	1
8594123	Grenchen, Karl Mathy	29	471116N	072259E	8594123	Grenchen, Karl Math	29		CH	1
8594124	Grenchen, Kastels Grenchen	29	471201N	072406E	8594124	Grenchen, Kastels G	29		CH	1
8594125	Grenchen, Lebernstrasse	29	471136N	072446E	8594125	Grenchen, Lebernstr	29		CH	1
8594126	Grenchen, Leuzigenstrasse	29	471133N	072431E	8594126	Grenchen, Leuzigens	29		CH	1
8594127	Grenchen, Lingeriz 4	29	471124N	072304E	8594127	Grenchen, Lingeriz 	29		CH	1
8594128	Grenchen,Lingeriz 60	29	471119N	072253E	8594128	Grenchen,Lingeriz 6	29		CH	1
8594129	Grenchen,Lingeriz 91	29	471112N	072247E	8594129	Grenchen,Lingeriz 9	29		CH	1
8594130	Grenchen, M. Schürer-Strasse	29	471156N	072405E	8594130	Grenchen, M. Schüre	29		CH	1
8594131	Grenchen, Mattenstrasse	29	471137N	072413E	8594131	Grenchen, Mattenstr	29		CH	1
8594132	Grenchen, N. Wengi-Strasse	29	471124N	072453E	8594132	Grenchen, N. Wengi-	29		CH	1
913091	Wien Hietzing (Hadikgasse)	26	481118N	161813E	913091	Wien Hietzing (Hadi	26		AT	1
913092	Wien Hietzing (Nisselgasse)	26	481118N	161814E	913092	Wien Hietzing (Niss	26		AT	1
913093	Wien Hietzing (Kennedybrücke Ostseite)	26	481116N	161815E	913093	Wien Hietzing (Kenn	26		AT	1
913094	Wien Hietzing (Schönbrunner Schlossstraße)	26	481114N	161817E	913094	Wien Hietzing (Schö	26		AT	1
913095	Wien Auhof Umspannwerk	26	481207N	161404E	913095	Wien Auhof Umspannw	26		AT	1
913096	Wien Verbindungsbahn (St.-Veit-Gasse)	26	481115N	161705E	913096	Wien Verbindungsbah	26		AT	1
913097	Wien St.-Veit-Gasse	29	481122N	161710E	913097	Wien St.-Veit-Gasse	29		AT	1
913098	Wien Hietzing (Kennedybrücke Westseite)	26	481116N	161812E	913098	Wien Hietzing (Kenn	26		AT	1
913099	Wien Hietzing (Kennedybrücke Ostseite)	26	481116N	161816E	913099	Wien Hietzing (Kenn	26		AT	1
913100	Wien Lainz Wolkersbergenstraße (Jagdschloßg. 36)	26	481039N	161621E	913100	Wien Lainz Wolkersb	26		AT	1
913101	Wien Hermesstraße (Speisinger Straße 57)	26	481004N	161701E	913101	Wien Hermesstraße (	26		AT	1
913102	Wien Hermesstraße (Nr.1A)	26	481004N	161656E	913102	Wien Hermesstraße (	26		AT	1
913103	Wien Hermesstraße (Wolkersbergenstraße)	26	481006N	161657E	913103	Wien Hermesstraße (	26		AT	1
913104	Wien Hermesstraße (Nr.1)	26	481005N	161701E	913104	Wien Hermesstraße (	26		AT	1
913105	Wien Lainz Wolkersbergenstraße (Nr.104)	26	481031N	161627E	913105	Wien Lainz Wolkersb	26		AT	1
913106	Wien Gallgasse	26	481011N	161710E	913106	Wien Gallgasse	26		AT	1
5400567	Brandys nad Labem	29	501101N	143918E	5454646	Brandys nad Labem	29		CZ	1
5400568	Brandys nad Labem z.	29	501049N	144041E	5454666	Brandys nad Labem z	29		CZ	1
5400569	Brandys nad Orlici	29	500001N	161703E	5453843	Brandys nad Orlici	29		CZ	1
5400570	Brandysek	29	501104N	141024E	5454546	Brandysek	29		CZ	1
5400571	Branice	29	492411N	142046E	5475572	Branice	29		CZ	1
5400572	Branka u Opavy	29	495321N	175240E	5433584	Branka u Opavy	29		CZ	1
5400573	Brankovice	29	490902N	170802E	5435275	Brankovice	29		CZ	1
5400574	Branky na Morave	29	492734N	175422E	5433236	Branky na Morave	29		CZ	1
5400575	Branna	29	500851N	170053E	5433112	Branna	29		CZ	1
5400576	Bransouze	29	491820N	154457E	5433255	Bransouze	29		CZ	1
5400577	Brantice	29	500308N	173642E	5433122	Brantice	29		CZ	1
5400587	Bratkovice	29	494419N	140011E	5476894	Bratkovice	29		CZ	1
5400598	Brno-Cernovice	29	491121N	163753E	5433385	Brno-Cernovice	29		CZ	1
5400599	Brno-Horni Herspice	29	491000N	163625E	5433305	Brno-Horni Herspice	29		CZ	1
5400600	Brno-Lesna	29	491315N	163734E	5400600	Brno-Lesna	29		CZ	1
5400601	Brno-Reckovice	29	491502N	163525E	5433325	Brno-Reckovice	29		CZ	1
5400602	Brno-Slatina	29	491011N	164055E	5433365	Brno-Slatina	29		CZ	1
5400603	Brno-Zidenice	29	491215N	163810E	5433395	Brno-Zidenice	29		CZ	1
5400604	Brnov	29	492613N	175759E	5435172	Brnov	29		CZ	1
5400605	Brod nad Tichou	29	494946N	124428E	5474935	Brod nad Tichou	29		CZ	1
5400606	Brodek u Prerova	29	492855N	172016E	5433142	Brodek u Prerova	29		CZ	1
5400609	Broumov	29	503451N	162022E	5453610	Broumov	29		CZ	1
5400610	Broumov-Olivetin	29	503628N	161941E	5453650	Broumov-Olivetin	29		CZ	1
5400611	Brozanky	29	503631N	135611E	5454719	Brozanky	29		CZ	1
5400612	Brtniky	29	505706N	142620E	5456469	Brtniky	29		CZ	1
5400613	Brumov	29	490539N	180211E	5433405	Brumov	29		CZ	1
5400614	Brumov stred	29	490508N	180134E	5433435	Brumov stred	29		CZ	1
5400615	Brumovice	29	485649N	165417E	5434285	Brumovice	29		CZ	1
5400617	Bruntal	29	495938N	172828E	5433162	Bruntal	29		CZ	1
5400619	Bretislav	29	495224N	125802E	5475485	Bretislav	29		CZ	1
5400620	Brevnice	29	493758N	153658E	5454243	Brevnice	29		CZ	1
5400621	Brezi	29	484846N	163316E	5434865	Brezi	29		CZ	1
5400622	Brezina nad Jizerou	29	503244N	150210E	5454341	Brezina nad Jizerou	29		CZ	1
5400623	Breziny u Decina	29	504540N	141438E	5456219	Breziny u Decina	29		CZ	1
5400624	Brezno u Chomutova	29	502345N	132516E	5453719	Brezno u Chomutova	29		CZ	1
5400625	Brezno u Ml.Boleslavi	29	502449N	150020E	5455941	Brezno u Ml.Bolesla	29		CZ	1
5400626	Brezno u Postoloprt	29	502105N	134321E	5454959	Brezno u Postoloprt	29		CZ	1
5400627	Brezova nad Svitavou	29	493801N	163113E	5433437	Brezova nad Svitavo	29		CZ	1
5400628	Brezova u Broumova	29	503618N	161407E	5453750	Brezova u Broumova	29		CZ	1
5400629	Brezany	29	485223N	162203E	5433485	Brezany	29		CZ	1
5400630	Brezany nad Ohri	29	502446N	140653E	5454207	Brezany nad Ohri	29		CZ	1
5400631	Bridlicna	29	495448N	172258E	5433232	Bridlicna	29		CZ	1
5400632	Bridlicna lesy	29	495504N	172412E	5435232	Bridlicna lesy	29		CZ	1
5400633	Bridlicna zast.	29	495445N	172210E	5433242	Bridlicna zast.	29		CZ	1
5400635	Brvany	29	502426N	134323E	5454569	Brvany	29		CZ	1
5400636	Bucovice	29	490845N	165958E	5433505	Bucovice	29		CZ	1
5400638	Budcice	29	494320N	151105E	5456186	Budcice	29		CZ	1
5400639	Budisov n. Budisovko	29	494744N	173651E	5433084	Budisov n. Budisovk	29		CZ	1
5400640	Budisov u Trebice	29	491621N	160032E	5436725	Budisov u Trebice	29		CZ	1
5400644	Budyne nad Ohri	29	502418N	140803E	5454197	Budyne nad Ohri	29		CZ	1
5400646	Bujanov	29	484207N	142557E	5475252	Bujanov	29		CZ	1
5400648	Bukovno	29	502636N	145000E	5456031	Bukovno	29		CZ	1
5400650	Butoves	29	502317N	152529E	5455510	Butoves	29		CZ	1
5400651	Bykan	29	495330N	151424E	5456336	Bykan	29		CZ	1
5400656	Bystrovany	29	493556N	171922E	5435292	Bystrovany	29		CZ	1
5400657	Bystrany v Cechach	29	503732N	135146E	5455119	Bystrany v Cechach	29		CZ	1
5400658	Bystrice(Bystrzyca)	29	493811N	184303E	5433104	Bystrice(Bystrzyca)	29		CZ	1
5400659	Bystrice nad Pernst.	29	493050N	161447E	5433555	Bystrice nad Pernst	29		CZ	1
5400660	Bystrice pod Hostyne	29	492335N	173956E	5433585	Bystrice pod Hostyn	29		CZ	1
5400661	Bystrice u Benesova	29	494432N	144003E	5455116	Bystrice u Benesova	29		CZ	1
5400662	Bystricka	29	492502N	175731E	5433852	Bystricka	29		CZ	1
5400663	Bysice	29	501820N	143614E	5454551	Bysice	29		CZ	1
5400666	Bzenec privoz	29	485614N	171724E	5436175	Bzenec privoz	29		CZ	1
5400667	Bzenec-Olsovec	29	485814N	171739E	5433475	Bzenec-Olsovec	29		CZ	1
5400672	Cebiv	29	494953N	125851E	5475465	Cebiv	29		CZ	1
5400673	Cerekvice n.Loucnou z.	29	495404N	161308E	5455263	Cerekvice n.Loucnou	29		CZ	1
5400674	Cerekvice n. Bystric	29	501932N	154300E	5455620	Cerekvice n. Bystri	29		CZ	1
5400675	Cerekvice nad Loucno	29	495421N	161222E	5455253	Cerekvice nad Loucn	29		CZ	1
