8302543	Franciosa	29	40,678512	15,624705	8302543	Franciosa	29		IT	1
8302684	Salerno Irno	29	40,682875	14,775817	8302684	Salerno Irno	29		IT	1
8300361	Baragiano Ruoti	29	40,694798	15,570112	8300361	Baragiano Ruoti	29		IT	1
8391590	Fratte-Villa Comunale	29	40,696447	14,778018	8391590	Fratte-Villa Comuna	29		IT	1
8301021	Cava dei Tirreni	29	40,703588	14,708494	8301021	Cava dei Tirreni	29		IT	1
8300468	Oschiri	29	40,713226	9,10787	8300468	Oschiri	29		IT	1
8302460	Avigliano Lucania	29	40,714947	15,785548	8302460	Avigliano Lucania	29		IT	1
8302622	Pellezzano	29	40,722305	14,770228	8302622	Pellezzano	29		IT	1
8300032	Sassari	29	40,729564	8,554205	8300032	Sassari	29		IT	1
8302661	Rovigliano	29	40,734318	14,472053	8302661	Rovigliano	29		IT	1
8300400	Carovigno	29	40,737181	17,683632	8300400	Carovigno	29		IT	1
8301816	Nocera Superiore	29	40,74264	14,672605	8301816	Nocera Superiore	29		IT	1
8300255	Nocera Inferiore	29	40,745231	14,63635	8300255	Nocera Inferiore	29		IT	1
8302469	Baronissi	29	40,745872	14,772507	8302469	Baronissi	29		IT	1
8300270	Pompei	29	40,745989	14,501231	8300270	Pompei	29		IT	1
8302109	Scafati	29	40,746196	14,523495	8302109	Scafati	29		IT	1
8301125	Angri	29	40,7463	14,575341	8301125	Angri	29		IT	1
8301918	Pagani	29	40,746388	14,616832	8301918	Pagani	29		IT	1
8300266	Torre Annunziata Centrale	29	40,746986	14,463962	8300266	Torre Annunziata Ce	29		IT	1
8300284	Ostuni	29	40,7522	17,580779	8300284	Ostuni	29		IT	1
8302633	Pietragalla	29	40,753351	15,792077	8302633	Pietragalla	29		IT	1
8302522	Codola	29	40,767577	14,665782	8302522	Codola	29		IT	1
8302566	Lanzara-Fimiani	29	40,769672	14,681194	8302566	Lanzara-Fimiani	29		IT	1
8301197	Berchidda	29	40,772035	9,181434	8301197	Berchidda	29		IT	1
8302639	Possidente	29	40,781179	15,777122	8302639	Possidente	29		IT	1
8302274	Torre del Greco	29	40,793257	14,3701	8302274	Torre del Greco	29		IT	1
8300277	Gioia del Colle	29	40,796843	16,916869	8300277	Gioia del Colle	29		IT	1
8302688	Santeramo	29	40,802497	16,763873	8302688	Santeramo	29		IT	1
8301865	Portici-Ercolano	29	40,809888	14,335811	8301865	Portici-Ercolano	29		IT	1
8300774	Cisternino	29	40,816452	17,456861	8300774	Cisternino	29		IT	1
8302463	Bagnoli-Agnano Terme	29	40,819475	14,166917	8302463	Bagnoli-Agnano Term	29		IT	1
8302515	Cavalleggeri Aosta	29	40,819933	14,188112	8302515	Cavalleggeri Aosta	29		IT	1
8302599	Montoro-Forino	29	40,820004	14,75744	8302599	Montoro-Forino	29		IT	1
8300253	Napoli Campi Flegrei	29	40,822362	14,194833	8300253	Napoli Campi Flegre	29		IT	1
8300565	Napoli Piazza Leopar	29	40,824077	14,199752	8300565	Napoli Piazza Leopa	29		IT	1
8302555	Gravina in Puglia	29	40,825953	16,417909	8302555	Gravina in Puglia	29		IT	1
