OBB TH code,OBB TH name,OBB TH type,OBB latitude,OBB longitude,ACR TH code,ACR TH name,ACR TH type,PRESENT ON AMR DEMO?,STH country,ACR TH country,ACR_Station Mapped same country?
8300852,Belvedere Marittimo,railway,"39,616961","15,852874",8374258,BELVEDERE MARITTIMO,railway,,IT,IT,
8300822,Corigliano Calabro,railway,"39,628105","16,514872",8300725,CORIGLIANO CALABRO,railway,,IT,IT,
8302295,Uras-Mogoro,railway,"39,69255","8,696354",8331280,URAS-MOGORO,railway,,IT,IT,
8302438,Spezzano Albanese Terme,railway,"39,711815","16,28984",8300657,SPEZZANO ALBANESE TERME,railway,,IT,IT,
8300329,Sibari,railway,"39,749308","16,456301",8300760,Sibari,railway,,IT,IT,
8301792,Marcellina-Verbicaro-Orsomarso,railway,"39,767145","15,822591",8371139,MARCELLINA-VERBICARO-ORSOMARSO,railway,,IT,IT,
8302368,Villapiana-Torre Cerchiara,railway,"39,790617","16,479398",8303918,VILLAPIANA-TORRE CERCHIARA,railway,,IT,IT,
8302354,Villapiana Lido,railway,"39,825605","16,499638",8360226,VILLAPIANA LIDO,railway,,IT,IT,
8301052,Trebisacce,railway,"39,865501","16,532253",8300783,Trebisacce,railway,,IT,IT,
8301902,Praja-Ajeta-Tortora,railway,"39,90077","15,780387",8313687,PRAJA-AJETA-TORTORA,railway,,IT,IT,
8300038,Oristano,railway,"39,90188","8,603989",8300095,Oristano,railway,,IT,IT,
8301147,Amendolara-Oriolo,railway,"39,933854","16,602944",8300899,Amendolara-Oriolo,railway,,IT,IT,
8302215,Solarussa,railway,"39,952388","8,679801",8330834,SOLARUSSA,railway,,IT,IT,
8300821,Roseto-Capo Spulico,railway,"39,972459","16,62037",8300839,ROSETO-CAPO SPULICO,railway,,IT,IT,
8300317,Maratea,railway,"39,994833","15,710138",8300735,Maratea,railway,,IT,IT,
8301123,Acquafredda,railway,"40,034808","15,672436",8309028,Acquafredda,railway,,IT,IT,
8300909,Policastro Bussentino,railway,"40,076792","15,52857",8359396,POLICASTRO BUSSENTINO,railway,,IT,IT,
8301858,Paulilatino,railway,"40,077315","8,775793",8382510,PAULILATINO,railway,,IT,IT,
8300333,Sapri,railway,"40,077964","15,627764",8300768,Sapri,railway,,IT,IT,
8300860,Centola,railway,"40,090503","15,346623",8301812,Centola,railway,,IT,IT,
8302009,Rocca Imperiale,railway,"40,100065","16,615566",8300891,ROCCA IMPERIALE,railway,,IT,IT,
8300805,Abbasanta,railway,"40,126772","8,81605",8349731,ABBASANTA,railway,,IT,IT,
8309911,Lagonegro,railway,"40,128257","15,765801",8309911,Lagonegro,railway,,IT,IT,
8301050,Nova Siri-Rotondella,railway,"40,130382","16,643956",8300780,NOVA SIRI-ROTONDELLA,railway,,IT,IT,
8300570,Ascea,railway,"40,141226","15,172629",8300659,Ascea,railway,,IT,IT,
8301051,Policoro-Tursi,railway,"40,207271","16,689093",8300781,POLICORO-TURSI,railway,,IT,IT,
8302397,Casalbuono,railway,"40,212936","15,683964",8344259,CASALBUONO,railway,,IT,IT,
8301227,Borore,railway,"40,218907","8,809596",8385336,BORORE,railway,,IT,IT,
8301838,Omignano-Salento,railway,"40,252914","15,134193",8335852,OMIGNANO-SALENTO,railway,,IT,IT,
8302131,Scanzano Jonico-Montalbano Jonico,railway,"40,253459","16,705376",8372326,SCANZANO JONICO-MONTALBANO JONICO,railway,,IT,IT,
8300456,Macomer,railway,"40,268645","8,772699",8303664,Macomer,railway,,IT,IT,
8301659,Marconia,railway,"40,316955","16,752203",8303780,Marconia,railway,,IT,IT,
8300272,Lecce,railway,"40,345803","18,165817",8300600,Lecce,railway,,IT,IT,
8300413,Metaponto,railway,"40,368578","16,815009",8300634,Metaponto,railway,,IT,IT,
8302389,Bernalda,railway,"40,397558","16,682295",8381298,BERNALDA,railway,,IT,IT,
8302425,Sala Consilina,railway,"40,405151","15,573315",8309906,SALA CONSILINA,railway,,IT,IT,
8300442,Trepuzzi,railway,"40,409919","18,076621",8300674,Trepuzzi,railway,,IT,IT,
8301225,Bonorva,railway,"40,417701","8,760639",8331845,BONORVA,railway,,IT,IT,
8302421,Pisticci,railway,"40,420885","16,552227",8397598,PISTICCI,railway,,IT,IT,
8300858,Paestum,railway,"40,421711","15,014508",8300592,Paestum,railway,,IT,IT,
8301027,Ginosa,railway,"40,429306","16,891075",8300636,Ginosa,railway,,IT,IT,
8300441,Squinzano,railway,"40,439199","18,045886",8300630,Squinzano,railway,,IT,IT,
8301082,Capaccio-Roccadaspide,railway,"40,455007","15,01387",8313131,CAPACCIO-ROCCADASPIDE,railway,,IT,IT,
8302382,Atena,railway,"40,456966","15,532123",8309904,Atena,railway,,IT,IT,
8300292,Taranto,railway,"40,483487","17,224314",8300660,Taranto,railway,,IT,IT,
8300437,S.Pietro Vernotico,railway,"40,488463","18,000926",8300626,S. PIETRO VERNOTICO,railway,,IT,IT,
8302422,Polla,railway,"40,51273","15,495084",8300582,Polla,railway,,IT,IT,
8300323,Francavilla Fontana,railway,"40,523283","17,584752",8300610,Francavilla Fontana,railway,,IT,IT,
8302556,Grottaglie,railway,"40,529094","17,424401",8300645,Grottaglie,railway,,IT,IT,
8302568,Latiano,railway,"40,557949","17,717713",8300614,Latiano,railway,,IT,IT,
8302583,Mesagne,railway,"40,563162","17,801971",8300619,Mesagne,railway,,IT,IT,
8302380,Albano di Lucania,railway,"40,574688","16,021317",8377221,ALBANO DI LUCANIA,railway,,IT,IT,
8302410,Massafra,railway,"40,583049","17,107991",8300637,Massafra,railway,,IT,IT,
8302426,Salandra-Grottole,railway,"40,583476","16,351646",8300885,Salandra-Grottole,railway,,IT,IT,
8302430,Trivigno,railway,"40,5886","15,997825",8367764,TRIVIGNO,railway,,IT,IT,
8302417,Palagiano-Mottola,railway,"40,601614","17,065448",8300639,PALAGIANO-MOTTOLA,railway,,IT,IT,
8300268,Sicignano degli Alburni,railway,"40,605465","15,291657",8300574,SICIGNANO DEGLI ALBURNI,railway,,IT,IT,
8300397,Battipaglia,railway,"40,605894","14,983259",8300506,Battipaglia,railway,,IT,IT,
8302416,Palagianello,railway,"40,606857","16,98455",8328778,PALAGIANELLO,railway,,IT,IT,
8302429,Tito,railway,"40,607352","15,698241",8329156,TITO,railway,,IT,IT,
8300294,Eboli,railway,"40,611206","15,05242",8300677,Eboli,railway,,IT,IT,
8301786,Montecorvino,railway,"40,616504","14,947076",8353302,MONTECORVINO,railway,,IT,IT,
8300291,Potenza Inferiore,railway,"40,630109","15,80655",8300655,POTENZA INFERIORE,railway,,IT,IT,
8301150,Ardara,railway,"40,632146","8,81851",8385214,ARDARA,railway,,IT,IT,
8302420,Picerno,railway,"40,640163","15,641284",8309833,Picerno,railway,,IT,IT,
8301096,Pontecagnano,railway,"40,640412","14,872884",8310015,PONTECAGNANO,railway,,IT,IT,
8302385,Balvano-Ricigliano,railway,"40,649836","15,495463",8355767,BALVANO-RICIGLIANO,railway,,IT,IT,
8301906,Ploaghe,railway,"40,661352","8,728069",8396023,PLOAGHE,railway,,IT,IT,
8300269,Salerno,railway,"40,675308","14,772559",8300577,Salerno,railway,,IT,IT,
8302543,Franciosa,railway,"40,678512","15,624705",8374237,FRANCIOSA,railway,,IT,IT,
8302684,Salerno Irno,railway,"40,682875","14,775817",8394219,SALERNO IRNO,railway,,IT,IT,
8300361,Baragiano Ruoti,railway,"40,694798","15,570112",8309488,Baragiano - Routi,railway,,IT,IT,
8391590,Fratte-Villa Comunale,railway,"40,696447","14,778018",8383895,FRATTE-VILLA COMUNALE,railway,,IT,IT,
8301021,Cava dei Tirreni,railway,"40,703588","14,708494",8300578,CAVA DEI TIRRENI,railway,,IT,IT,
8300468,Oschiri,railway,"40,713226","9,10787",8366784,OSCHIRI,railway,,IT,IT,
8302460,Avigliano Lucania,railway,"40,714947","15,785548",8350790,AVIGLIANO LUCANIA,railway,,IT,IT,
8302622,Pellezzano,railway,"40,722305","14,770228",8382318,PELLEZZANO,railway,,IT,IT,
8300032,Sassari,railway,"40,729564","8,554205",8300067,Sassari,railway,,IT,IT,
8302661,Rovigliano,railway,"40,734318","14,472053",8362612,ROVIGLIANO,railway,,IT,IT,
8300400,Carovigno,railway,"40,737181","17,683632",8372076,CAROVIGNO,railway,,IT,IT,
8301816,Nocera Superiore,railway,"40,74264","14,672605",8394271,NOCERA SUPERIORE,railway,,IT,IT,
8300255,Nocera Inferiore,railway,"40,745231","14,63635",8300540,NOCERA INFERIORE,railway,,IT,IT,
8302469,Baronissi,railway,"40,745872","14,772507",8360211,BARONISSI,railway,,IT,IT,
8300270,Pompei,railway,"40,745989","14,501231",8300579,Pompei,railway,,IT,IT,
8302109,Scafati,railway,"40,746196","14,523495",8342694,SCAFATI,railway,,IT,IT,
8301125,Angri,railway,"40,7463","14,575341",8309240,Angri,railway,,IT,IT,
8301918,Pagani,railway,"40,746388","14,616832",8300080,Pagani,railway,,IT,IT,
8300266,Torre Annunziata Centrale,railway,"40,746986","14,463962",8300565,TORRE ANNUNZIATA CENTRALE,railway,,IT,IT,
8300284,Ostuni,railway,"40,7522","17,580779",8300625,Ostuni,railway,,IT,IT,
8302633,Pietragalla,railway,"40,753351","15,792077",8395693,PIETRAGALLA,railway,,IT,IT,
8302522,Codola,railway,"40,767577","14,665782",8300519,Codola,railway,,IT,IT,
8302566,Lanzara-Fimiani,railway,"40,769672","14,681194",8347955,LANZARA-FIMIANI,railway,,IT,IT,
8301197,Berchidda,railway,"40,772035","9,181434",8378768,BERCHIDDA,railway,,IT,IT,
8302639,Possidente,railway,"40,781179","15,777122",8392031,POSSIDENTE,railway,,IT,IT,
8302274,Torre del Greco,railway,"40,793257","14,3701",8308000,Torre del Greco,railway,,IT,IT,
8300277,Gioia del Colle,railway,"40,796843","16,916869",8300612,GIOIA DEL COLLE,railway,,IT,IT,
8302688,Santeramo,railway,"40,802497","16,763873",8325863,SANTERAMO,railway,,IT,IT,
8301865,Portici-Ercolano,railway,"40,809888","14,335811",8309802,PORTICI-ERCOLANO,railway,,IT,IT,
8300774,Cisternino,railway,"40,816452","17,456861",8301968,Cisternino,railway,,IT,IT,
8302463,Bagnoli-Agnano Terme,railway,"40,819475","14,166917",8300505,BAGNOLI-AGNANO TERME,railway,,IT,IT,
8302515,Cavalleggeri Aosta,railway,"40,819933","14,188112",8312097,CAVALLEGGERI AOSTA,railway,,IT,IT,
8302599,Montoro-Forino,railway,"40,820004","14,75744",8362933,MONTORO-FORINO,railway,,IT,IT,
8300253,Napoli Campi Flegrei,railway,"40,822362","14,194833",8371182,NAPOLI CAMPI FLEGREI,railway,,IT,IT,
8300565,Napoli Piazza Leopar,railway,"40,824077","14,199752",8313708,NAPOLI PIAZZA LEOPARDI,railway,,IT,IT,
8302555,Gravina in Puglia,railway,"40,825953","16,417909",8345053,GRAVINA IN PUGLIA,railway,,IT,IT,
8302643,Pozzuoli Solfatara,railway,"40,827571","14,126162",8363128,POZZUOLI SOLFATARA,railway,,IT,IT,
8301777,Monti-Telti,railway,"40,829493","9,323104",8304496,Monti-Telti,railway,,IT,IT,
8300240,Napoli Mergellina,railway,"40,83146","14,218755",8374511,NAPOLI MERGELLINA,railway,,IT,IT,
8300037,Porto Torres,railway,"40,832884","8,396332",8300094,PORTO TORRES,railway,,IT,IT,
8302702,Solofra,railway,"40,834538","14,843909",8352453,SOLOFRA,railway,,IT,IT,
8302631,Napoli Piazza Amedeo,railway,"40,837469","14,2336",8391302,NAPOLI PIAZZA AMEDEO,railway,,IT,IT,
8302451,Altamura,railway,"40,837694","16,551766",8309188,Altamura,railway,,IT,IT,
8302216,Su Canale,railway,"40,838086","9,403992",8351440,SU CANALE,railway,,IT,IT,
8302593,Montella,railway,"40,845166","15,032743",8300647,Montella,railway,,IT,IT,
8301012,Napoli Gianturco,railway,"40,845963","14,287266",8300532,Napoli Gianturco,railway,,IT,IT,
8302753,Napoli Montesanto,railway,"40,847006","14,24527",8309451,NAPOLI MONTESANTO,railway,,IT,IT,
8300241,Napoli Piazza Garibaldi,railway,"40,851051","14,273455",8300502,Napoli Piazza Garibaldi,railway,,IT,IT,
8300276,Fasano,railway,"40,851551","17,385786",8300609,Fasano,railway,,IT,IT,
8300239,Napoli Centrale,railway,"40,852827","14,27307",8363726,NAPOLI CENTRALE,railway,,IT,IT,
8302632,Napoli Piazza Cavour,railway,"40,855312","14,255128",8317770,NAPOLI PIAZZA CAVOUR,railway,,IT,IT,
8302698,Serino,railway,"40,858855","14,860226",8395187,SERINO,railway,,IT,IT,
8396003,NAPOLI,city,"40,86079","14,257613",8300500,Naples,city,,IT,IT,
8302540,Forenza,railway,"40,866846","15,725376",8348583,FORENZA,railway,,IT,IT,
8302505,Cassano Irpino,railway,"40,869218","15,031219",8335305,CASSANO IRPINO,railway,,IT,IT,
8302645,Quarto di Marano,railway,"40,871281","14,122609",8358074,QUARTO DI MARANO,railway,,IT,IT,
8302610,Nusco,railway,"40,872268","15,095638",8309614,Nusco,railway,,IT,IT,
8302572,Lioni,railway,"40,875671","15,184886",8326885,LIONI,railway,,IT,IT,
8302594,Montemarano,railway,"40,900735","15,039499",8325445,MONTEMARANO,railway,,IT,IT,
8302378,Casoria-Afragola,railway,"40,907733","14,298622",8320864,CASORIA-AFRAGOLA,railway,,IT,IT,
8301396,Casalnuovo di Napoli,railway,"40,915544","14,35282",8393728,CASALNUOVO DI NAPOLI,railway,,IT,IT,
8300563,Avellino,railway,"40,92114","14,820615",8300503,Avellino,railway,,IT,IT,
8302608,Nola,railway,"40,923449","14,525263",8300790,Nola,railway,,IT,IT,
8300452,Olbia,railway,"40,924975","9,498661",8300069,Olbia,railway,,IT,IT,
8302636,Poggiorsini,railway,"40,931827","16,262717",8368881,POGGIORSINI,railway,,IT,IT,
8302552,Giugliano-Qualiano,railway,"40,934909","14,104279",8330535,GIUGLIANO-QUALIANO,railway,,IT,IT,
8300814,Acerra,railway,"40,939794","14,372882",8300016,Acerra,railway,,IT,IT,
8301518,Frattamaggiore-Grumo,railway,"40,940212","14,263605",8309008,FRATTAMAGGIORE-GRUMO,railway,,IT,IT,
8302468,Barile,railway,"40,943027","15,67099",8311208,Barile,railway,,IT,IT,
8302705,Spinazzola,railway,"40,950245","16,088316",8300629,Spinazzola,railway,,IT,IT,
8300278,Monopoli,railway,"40,952147","17,29261",8300624,Monopoli,railway,,IT,IT,
8300242,Aversa,railway,"40,973491","14,218429",8300504,Aversa,railway,,IT,IT,
8302724,Venosa-Maschito,railway,"40,979995","15,841951",8308584,Venosa-Maschito,railway,,IT,IT,
8302644,Prata-Pratola,railway,"40,98854","14,842673",8350784,PRATA-PRATOLA,railway,,IT,IT,
8302581,Melfi,railway,"40,989888","15,646903",8300618,Melfi,railway,,IT,IT,
8300572,Polignano a Mare,railway,"40,991046","17,218837",8300672,POLIGNANO A MARE,railway,,IT,IT,
8301697,S.Marcellino-Frignano,railway,"40,992061","14,172255",8374111,S.MARCELLINO-FRIGNANO,railway,,IT,IT,
8302046,Rudalza,railway,"40,994095","9,531061",8398461,RUDALZA,railway,,IT,IT,
8300245,Cancello,railway,"40,994297","14,419403",8300512,Cancello,railway,,IT,IT,
8300518,Golfo Aranci,railway,"40,994409","9,628064",8300088,GOLFO ARANCI,railway,,IT,IT,
8301143,Albanova,railway,"40,996193","14,128765",8333273,ALBANOVA,railway,,IT,IT,
8301596,Gricignano-Teverola,railway,"40,998917","14,241525",8303146,Gricignano-Teverola,railway,,IT,IT,
8300448,Villa Literno,railway,"41,00525","14,067803",8300568,Villa Loterno,railway,,IT,IT,
8302406,Grumo Appula,railway,"41,009094","16,706294",8300670,GRUMO APPULA,railway,,IT,IT,
8302073,Cala Sabina,railway,"41,01068","9,587695",8328988,CALA SABINA,railway,,IT,IT,
8302716,Tufo,railway,"41,013866","14,815953",8326345,TUFO,railway,,IT,IT,
8302452,Altavilla Irpina,railway,"41,015112","14,784954",8340737,ALTAVILLA IRPINA,railway,,IT,IT,
8300815,Marcianise,railway,"41,0357","14,287794",8300525,Marcianise,railway,,IT,IT,
8300899,Maddaloni Inferiore,railway,"41,035956","14,380819",8309303,MADDALONI INFERIORE,railway,,IT,IT,
8302518,Chianche-Ceppaloni,railway,"41,050112","14,777605",8389797,CHIANCHE-CEPPALONI,railway,,IT,IT,
8300279,Mola di Bari,railway,"41,057372","17,081034",8300620,Mola di Bari,railway,,IT,IT,
8301983,Recale,railway,"41,062544","14,303309",8331185,RECALE,railway,,IT,IT,
8300857,Cancello-Arnone,railway,"41,063414","14,029209",8386358,CANCELLO-ARNONE,railway,,IT,IT,
8300244,Caserta,railway,"41,068465","14,32817",8300511,Caserta,railway,,IT,IT,
8302587,Minervino Murge,railway,"41,078294","16,070156",8311403,MINERVINO MURGE,railway,,IT,IT,
8300569,Bari Torre a Mare,railway,"41,082546","16,995833",8364840,BARI TORRE A MARE,railway,,IT,IT,
8302412,Modugno citta,railway,"41,086557","16,779334",8300668,Modugno Citta,railway,,IT,IT,
8302313,Valle di Maddaloni,railway,"41,087554","14,426131",8300878,VALLE DI MADDALONI,railway,,IT,IT,
8300370,Capua,railway,"41,101235","14,210471",8301362,Capua,railway,,IT,IT,
8302467,Bari Zona Industriale,railway,"41,105569","16,82926",8344372,BARI ZONA INDUSTRIALE,railway,,IT,IT,
8300293,Bari Centrale,railway,"41,117702","16,870175",8300666,Bari Centrale,railway,,IT,IT,
8300243,Benevento,railway,"41,141744","14,770115",8300507,Benevento,railway,,IT,IT,
8300813,Pignataro Maggiore,railway,"41,173628","14,160799",8309207,PIGNATARO MAGGIORE,railway,,IT,IT,
8300773,Giovinazzo,railway,"41,181118","16,669468",8300613,Giovinazzo,railway,,IT,IT,
8300818,Ariano Irpino,railway,"41,181989","15,117437",8300950,Ariano Irpino,railway,,IT,IT,
8300812,Sparanise,railway,"41,185686","14,092804",8300560,Sparanise,railway,,IT,IT,
8300873,Amorosi Melizzano,railway,"41,192802","14,479254",8300561,AMOROSI MELIZZANO,railway,,IT,IT,
8300282,Molfetta,railway,"41,196122","16,596916",8300623,Molfetta,railway,,IT,IT,
8302141,Solopaca,railway,"41,2101","14,570965",8356451,SOLOPACA,railway,,IT,IT,
8300811,Teano,railway,"41,230156","14,074446",8309205,Teano,railway,,IT,IT,
8300820,Montaguto-Panni,railway,"41,235386","15,235144",8366751,MONTAGUTO-PANNI,railway,,IT,IT,
8300274,Bisceglie,railway,"41,235539","16,499618",8300606,Bisceglie,railway,,IT,IT,
8300907,Orsara di Puglia,railway,"41,241959","15,2777",8346331,ORSARA DI PUGLIA,railway,,IT,IT,
8302541,Fragneto Monforte,railway,"41,247316","14,764865",8327563,FRAGNETO MONFORTE,railway,,IT,IT,
8300251,Minturno-Scauri,railway,"41,257586","13,720852",8300527,Minturno-Scauri,railway,,IT,IT,
8300856,Itri,railway,"41,271329","13,545533",8366467,ITRI,railway,,IT,IT,
8300286,Trani,railway,"41,272805","16,417778",8300632,Trani,railway,,IT,IT,
8300365,Bovino-Deliceto,railway,"41,278283","15,369128",8342199,BOVINO-DELICETO,railway,,IT,IT,
8302490,Canne della Battaglia,railway,"41,294623","16,146209",8305285,CANNE DELLA BATTAGLIA,railway,,IT,IT,
8302638,Pontelandolfo,railway,"41,295774","14,712185",8328216,PONTELANDOLFO,railway,,IT,IT,
8302709,Terracina,railway,"41,298094","13,240739",8300564,Terracina,railway,,IT,IT,
8302611,Ordona,railway,"41,314986","15,62061",8339297,ORDONA,railway,,IT,IT,
8300273,Barletta,railway,"41,315403","16,278625",8300611,Barletta,railway,,IT,IT,
8300275,Cerignola Campagna,railway,"41,315634","15,897346",8300607,CERIGNOLA CAMPAGNA,railway,,IT,IT,
8302549,Gavotti,railway,"41,332942","13,175797",8379418,GAVOTTI,railway,,IT,IT,
8302564,La Fiora,railway,"41,333001","13,198631",8301358,LA FIORA,railway,,IT,IT,
8302601,Morcone,railway,"41,340591","14,677553",8377655,MORCONE,railway,,IT,IT,
8301663,Monte S. Biagio,railway,"41,345933","13,347036",8300484,Monte S. Biagio,railway,,IT,IT,
8300810,Tora-Presenzano,railway,"41,358878","14,039996",8375473,TORA-PRESENZANO,railway,,IT,IT,
8302731,Frasso,railway,"41,366085","13,200864",8395138,FRASSO,railway,,IT,IT,
8302662,Ruderi di Sibilla,railway,"41,385288","13,199495",8357522,RUDERI DI SIBILLA,railway,,IT,IT,
8302496,Capocroce,railway,"41,400634","13,204748",8361624,CAPOCROCE,railway,,IT,IT,
8301732,Mignano Monte Lungo,railway,"41,407543","13,986648",8333425,MIGNANO MONTE LUNGO,railway,,IT,IT,
8301607,Incoronata,railway,"41,408061","15,650647",8363525,INCORONATA,railway,,IT,IT,
8302697,Sepino,railway,"41,414073","14,657333",8302688,SEPINO,railway,,IT,IT,
8300259,Priverno-Fossanova,railway,"41,421685","13,186834",8300546,PRIVERNO-FOSSANOVA,railway,,IT,IT,
8301519,Fontanarosa-Cervaro,railway,"41,435982","13,831446",8348782,FONTANAROSA-CERVARO,railway,,IT,IT,
8302453,Anzio,railway,"41,452109","12,629331",8300529,Anzio,railway,,IT,IT,
8302607,Nettuno,railway,"41,459573","12,662108",8300539,Nettuno,railway,,IT,IT,
8302454,Anzio Colonia,railway,"41,461562","12,616076",8368981,ANZIO COLONIA,railway,,IT,IT,
8300287,Foggia,railway,"41,465947","15,555888",8300633,Foggia,railway,,IT,IT,
8302578,Marechiaro,railway,"41,471412","12,612581",8305944,MARECHIARO,railway,,IT,IT,
8302723,Venafro,railway,"41,482677","14,048859",8308482,Venafro,railway,,IT,IT,
8300246,Cassino,railway,"41,484259","13,832379",8300515,Cassino,railway,,IT,IT,
8302472,Boiano,railway,"41,488534","14,473487",8309453,Boiano,railway,,IT,IT,
8302730,Vinchiaturo,railway,"41,493978","14,598068",8300569,Vinchiaturo,railway,,IT,IT,
8300854,Sezze Romano,railway,"41,495541","13,0388",8300563,SEZZE ROMANO,railway,,IT,IT,
8302571,Lido di Lavinio,railway,"41,500676","12,625897",8393005,LIDO DI LAVINIO,railway,,IT,IT,
8302614,Padiglione,railway,"41,513332","12,629497",8358187,PADIGLIONE,railway,,IT,IT,
8302466,Baranello,railway,"41,517968","14,596424",8393499,BARANELLO,railway,,IT,IT,
8300809,Ceprano-Falvaterra,railway,"41,523774","13,522598",8362615,CEPRANO-FALVATERRA,railway,,IT,IT,
8300260,Roccasecca,railway,"41,526387","13,645715",8300547,Roccasecca,railway,,IT,IT,
8302798,Amendola,railway,"41,532488","15,776284",8384197,AMENDOLA,railway,,IT,IT,
8300808,Castro-Pofi-Vallecorsa,railway,"41,53296","13,410775",8300702,CASTRO-POFI-VALLECORSA,railway,,IT,IT,
8300258,Latina,railway,"41,538186","12,946291",8300544,Latina,railway,,IT,IT,
8302523,Colfelice,railway,"41,555096","13,601888",8345214,COLFELICE,railway,,IT,IT,
8300807,Ceccano,railway,"41,573482","13,336265",8308664,Ceccano,railway,,IT,IT,
8302457,Arce,railway,"41,583443","13,572554",8350363,ARCE,railway,,IT,IT,
8302500,Carpinone,railway,"41,588164","14,326877",8300514,Carpinone,railway,,IT,IT,
8302455,Aprilia,railway,"41,592396","12,639188",8308705,Aprilia,railway,,IT,IT,
8302559,Isernia,railway,"41,59713","14,235587",8300524,Isernia,railway,,IT,IT,
8302539,Fontana Liri Inferiore,railway,"41,608936","13,556778",8359359,FONTANA LIRI INFERIORE,railway,,IT,IT,
8302538,Fontana Liri,railway,"41,610071","13,550168",8307452,FONTANA LIRI,railway,,IT,IT,
8302701,Siponto,railway,"41,613107","15,89572",8336364,SIPONTO,railway,,IT,IT,
8302576,Manfredonia,railway,"41,623104","15,908095",8300616,Manfredonia,railway,,IT,IT,
8302689,Santopadre,railway,"41,623532","13,584227",8319198,SANTOPADRE,railway,,IT,IT,
8300250,Frosinone,railway,"41,62526","13,328591",8300523,FROSINONE-FIUGGI,railway,,IT,IT,
8302699,Sessano del Molise,railway,"41,639543","14,328386",8360006,SESSANO DEL MOLISE,railway,,IT,IT,
8301009,Campoleone,railway,"41,642305","12,648391",8300510,Campoleone,railway,,IT,IT,
8300806,Ferentino-Supino,railway,"41,655602","13,247567",8357846,FERENTINO-SUPINO,railway,,IT,IT,
8301741,Morolo,railway,"41,666994","13,194581",8367959,MOROLO,railway,,IT,IT,
8302565,Lanuvio,railway,"41,673748","12,689878",8333801,LANUVIO,railway,,IT,IT,
8302561,Isola Liri,railway,"41,680161","13,580257",8398831,ISOLA LIRI,railway,,IT,IT,
8302722,Velletri,railway,"41,682454","12,780933",8300566,Velletri,railway,,IT,IT,
8300283,S.Severo,railway,"41,684174","15,392061",8300627,S. SEVERO,railway,,IT,IT,
8302114,Sgurgola,railway,"41,6871","13,14576",8305294,SGURGOLA,railway,,IT,IT,
8302516,Cecchina,railway,"41,692322","12,65048",8300517,Cecchina,railway,,IT,IT,
8302488,Cancelliera,railway,"41,71075","12,621708",8388247,CANCELLIERA,railway,,IT,IT,
8302499,Carovilli-Roccasicura,railway,"41,714564","14,294374",8315878,CAROVILLI-ROCCASICURA,railway,,IT,IT,
8302621,Pavona,railway,"41,724505","12,610562",8398492,PAVONA,railway,,IT,IT,
8302449,Albano Laziale,railway,"41,726428","12,657904",8317337,ALBANO LAZIALE,railway,,IT,IT,
8302721,Vastogirardi,railway,"41,735777","14,247911",8349505,VASTOGIRARDI,railway,,IT,IT,
8302502,Casacalenda-Guardial,railway,"41,738162","14,849259",8345932,CASACALENDA-GUARDIAL,railway,,IT,IT,
8302450,Alfedena-Scontrone,railway,"41,738525","14,044685",8341357,ALFEDENA-SCONTRONE,railway,,IT,IT,
8302729,Villetta,railway,"41,738811","12,649531",8369866,VILLETTA,railway,,IT,IT,
8301010,Colleferro-Segni-Paliano,railway,"41,740094","13,002937",8300520,COLLEFERRO-SEGNI-PALIANO,railway,,IT,IT,
8302509,Castel Gandolfo,railway,"41,746904","12,65229",8301574,Castel Gandolfo,railway,,IT,IT,
8302736,Marino Laziale,railway,"41,768923","12,656053",8301196,MARINO LAZIALE,railway,,IT,IT,
8302369,Valmontone,railway,"41,770946","12,921527",8308656,Valmontone,railway,,IT,IT,
8302508,Castel di Sangro,railway,"41,778081","14,112232",8301558,Castel di Sangro,railway,,IT,IT,
8302619,Pantanella,railway,"41,779922","12,633952",8351452,PANTANELLA,railway,,IT,IT,
8302501,Casabianca,railway,"41,788418","12,604316",8338751,CASABIANCA,railway,,IT,IT,
8302652,Ridotti-Collepiano,railway,"41,789153","13,578546",8394332,RIDOTTI-COLLEPIANO,railway,,IT,IT,
8302446,Acqua Acetosa,railway,"41,793728","12,617138",8351873,ACQUA ACETOSA,railway,,IT,IT,
8302567,Larino,railway,"41,799319","14,918826",8336679,LARINO,railway,,IT,IT,
8350539,Parco Leonardo,railway,"41,799869","12,296349",8356576,PARCO LEONARDO,railway,,IT,IT,
8300247,Ciampino,railway,"41,804296","12,599522",8300518,Ciamponi,railway,,IT,IT,
8302544,Frascati,railway,"41,806897","12,677907",8302750,Frascati,railway,,IT,IT,
8301898,Poggio Imperiale,railway,"41,807456","15,350924",8333288,POGGIO IMPERIALE,railway,,IT,IT,
8302465,Balsorano,railway,"41,809329","13,556753",8354824,BALSORANO,railway,,IT,IT,
8302242,Torricola,railway,"41,809501","12,557724",8305474,TORRICOLA,railway,,IT,IT,
8302658,Roccavivi,railway,"41,818035","13,545015",8308551,ROCCAVIVI,railway,,IT,IT,
8301014,Ponte Galeria,railway,"41,81844","12,344728",8300545,PONTE GALERIA,railway,,IT,IT,
8301022,Zagarolo,railway,"41,821836","12,826933",8300599,Zagarolo,railway,,IT,IT,
8301790,Muratella,railway,"41,824774","12,408652",8383819,MURATELLA,railway,,IT,IT,
8303923,Tor Vergata,railway,"41,826102","12,669871",8340298,TOR VERGATA,railway,,IT,IT,
