DEFAULT_LONG_NAME,GENERIC_LOCATION_CODE,LOCATION_TYPE_CODE,COUNTRY_CODE
Kollmarsreute,8014332,29,DE
Denzlingen,8014335,29,DE
Waldkirch,8014338,29,DE
Elzach,8014344,29,DE
Gundelfingen(Breisg),8014347,29,DE
Freiburg-Zähringen,8014348,29,DE
Freiburg-Herdern,8014349,29,DE
Freiburg(Brsg)Hbf,8014350,33,DE
Freiburg West,8014354,29,DE
Breisach,8014361,29,DE
Freiburg-Wiehre,8014364,29,DE
Freiburg-Littenweil.,8014365,29,DE
Kirchzarten,8014367,29,DE
Himmelreich,8014368,29,DE
Hinterzarten,8014372,29,DE
Titisee,8014373,29,DE
Feldberg-Bärental,8014376,29,DE
Altglashütten-Falk.,8014377,29,DE
Schluchsee,8014379,29,DE
Seebrugg,8014380,29,DE
Neustadt(Schwarzw),8014384,29,DE
Löffingen,8014394,29,DE
Freiburg-St Georgen,8014404,29,DE
Ebringen,8014405,29,DE
Schallstadt,8014406,29,DE
Norsingen,8014407,29,DE
Bad Krozingen,8014408,29,DE
Heitersheim,8014410,29,DE
Buggingen,8014411,29,DE
Müllheim(Baden),8014413,29,DE
Auggen,8014416,29,DE
Schliengen,8014417,29,DE
Bad Bellingen,8014418,29,DE
Rheinweiler,8014419,29,DE
Kleinkems,8014420,29,DE
Istein,8014421,29,DE
Efringen-Kirchen,8014422,29,DE
Eimeldingen,8014423,29,DE
Haltingen,8014424,29,DE
Weil am Rhein,8014427,29,DE
Basel Bad Bf,8014431,17,CH
Basel Bad Bf,8014431,17,CH
Riehen,8014439,29,CH
Lörrach-Stetten,8014440,29,DE
Lörrach Hbf,8014441,33,DE
Lörrach-Haagen/Mess,8014443,29,DE
Lörrach-Bromb./Hau,8014444,29,DE
Steinen,8014445,29,DE
Maulburg,8014446,29,DE
Schopfheim,8014447,29,DE
Zell(Wiesental),8014450,29,DE
Grenzach,8014458,29,DE
Rheinfelden(Baden),8014462,29,DE
Schwörstadt,8014464,29,DE
Wehr-Brennet,8014465,29,DE
Bad Säckingen,8014466,29,DE
Murg(Baden),8014467,29,DE
Laufenburg(Baden),8014468,29,DE
Laufenburg(Baden)Ost,8014469,29,DE
Albbruck,8014471,29,DE
Waldshut,8014474,17,DE
Waldshut,8014474,17,DE
Tiengen(Hochrhein),8014478,29,DE
Lauchringen,8014479,29,DE
Grießen(Baden),8014480,29,DE
Erzingen(Baden),8014481,29,DE
Beringen Bad Bf,8014484,29,CH
Bietingen,8014491,29,DE
Gottmadingen,8014492,29,DE
Bretten Schulzentrum,8014494,29,DE
Gengenbach,8014497,29,DE
Biberach(Baden),8014499,29,DE
Steinach(Baden),8014500,29,DE
Haslach,8014501,29,DE
Hausach,8014502,29,DE
Wolfach,8014506,29,DE
Hornberg(Schwarzw),8014511,29,DE
Triberg,8014513,29,DE
St Georgen(Schwarzw),8014518,29,DE
Villingen(Schwarzw),8014521,33,DE
Donaueschingen,8014529,29,DE
Immendingen,8014534,29,DE
Engen,8014554,29,DE
Welschingen-Neuhaus.,8014555,29,DE
Mühlhausen(b Engen),8014556,29,DE
Singen(Hohentwiel),8014558,29,DE
Mannheim Handelshaf,8014562,29,DE
Mannheim-Luzenberg,8014563,29,DE
Radolfzell,8014571,29,DE
Markelfingen,8014580,29,DE
Allensbach,8014581,29,DE
Hegne,8014582,29,DE
Reichenau(Baden),8014583,29,DE
Konstanz-Petersh.,8014584,29,DE
Konstanz,8014586,33,DE
Konstanz,8014586,17,DE
Ludwigshafen(Bodens),8014597,29,DE
Sipplingen,8014599,29,DE
Überlingen Therme,8014601,29,DE
Uhldingen-Mühlhofen,8014607,29,DE
Salem,8014616,29,DE
Markdorf(Baden),8014625,29,DE
Neustadt-Böbig,8014659,29,DE
Freiburg Messe/Uni,8014703,29,DE
Köln-Stammheim,8015002,29,DE
Kleve,8015004,29,DE
Weeze,8015020,29,DE
Kempen(Niederrhein),8015030,29,DE
Krefeld Hbf,8015035,33,DE
Krefeld-Oppum,8015044,29,DE
Krefeld-Linn,8015047,29,DE
Krefeld-Uerdingen,8015050,29,DE
Krefeld-Hoh.Chempark,8015055,29,DE
Xanten,8015093,29,DE
Moers,8015103,29,DE
Trompet,8015106,29,DE
Rheinhausen,8015111,29,DE
Rheinhausen Ost,8015113,29,DE
Rumeln,8015114,29,DE
Forsthaus,8015116,29,DE
Köln-Buchforst,8015120,29,DE
Köln Hansaring,8015121,29,DE
Viersen,8015122,29,DE
Kaldenkirchen,8015130,29,DE
Neuss Hbf,8015149,33,DE
Büttgen,8015162,29,DE
Mönchengladbach Hbf,8015165,33,DE
Rheydt Hbf,8015172,29,DE
Wickrath,8015180,29,DE
Herrath,8015182,29,DE
Erkelenz,8015183,29,DE
Geilenkirchen,8015188,29,DE
Herzogenrath,8015190,29,DE
Herzogenrath(Gr),8015193,17,DE
Herzogenrath(Gr),8015193,17,DE
Kohlscheid,8015195,29,DE
Aachen West,8015199,29,DE
Mönchengladbach-Lü,8015217,29,DE
Mönchengladbach-Rhd,8015218,29,DE
Mönchengladbach-Gen,8015219,29,DE
Dalheim,8015222,29,DE
Rheydt-Odenkirchen,8015236,29,DE
Holzheim(b Neuss),8015276,29,DE
Grevenbroich,8015278,29,DE
Bedburg(Erft),8015283,29,DE
Norf,8015306,29,DE
Köln-Worringen,8015311,29,DE
Köln-Longerich,8015312,29,DE
Köln-Nippes,8015313,29,DE
Köln-Ehrenfeld,8015321,29,DE
Lövenich,8015324,29,DE
Horrem,8015327,29,DE
Düren,8015330,29,DE
Eschweiler Hbf,8015336,29,DE
Stolberg(Rheinl)Hbf,8015338,29,DE
Aachen-Rothe Erde,8015342,29,DE
Aachen Hbf,8015345,33,DE
Aachen Süd(Gr),8015372,17,DE
Aachen Süd (Gr),8015372,17,DE
Leipzig Ost,8015378,29,DE
Leipzig Bayer Bf,8015411,29,DE
Weilerswist,8015423,29,DE
Euskirchen,8015427,29,DE
Kall,8015433,29,DE
Bad Münstereifel,8015449,29,DE
Rheinbach,8015453,29,DE
Köln Hbf,8015458,33,DE
Köln-Chorweiler,8015463,29,DE
Köln West,8015468,29,DE
Köln Süd,8015469,29,DE
Brühl,8015481,29,DE
Bonn Hbf,8015485,33,DE
Bonn-Bad Godesberg,8015490,29,DE
Bonn-Mehlem,8015492,29,DE
Bonn-Duisdorf,8015519,29,DE
Neuss Am Kaiser,8015538,29,DE
Neuss Rheinpark Cent,8015539,29,DE
Neuss Süd,8015540,29,DE
Köln-Mülheim,8015541,29,DE
Köln-Holweide,8015546,29,DE
Köln-Dellbrück,8015556,29,DE
Köln Messe/Deutz,8015561,29,DE
Porz(Rhein),8015568,29,DE
Porz-Wahn,8015569,29,DE
Troisdorf,8015572,29,DE
Bonn-Beuel,8015577,33,DE
Bonn-Oberkassel,8015580,29,DE
Königswinter,8015582,29,DE
Bad Honnef(Rhein),8015585,29,DE
Siegburg/Bonn,8015588,29,DE
Au(Sieg),8015597,29,DE
Bergisch Gladbach,8015639,33,DE
Duckterath,8015643,29,DE
Köln Geldernstr/P.,8015646,29,DE
Köln Volkhov.Weg,8015647,29,DE
Düsseldorf-Zoo,8015651,29,DE
Düsseldorf-Derend.,8015655,29,DE
Köln Trimbornstr,8015746,29,DE
Weißenfels,8016008,29,DE
Naumburg(Saale)Hbf,8016011,29,DE
Apolda,8016017,29,DE
Weimar,8016019,33,DE
Weimar Berkaer Bf,8016020,29,DE
Nohra(Weimar),8016023,29,DE
Obergrunstedt,8016024,29,DE
Holzdorf(b Weimar),8016025,29,DE
Legefeld,8016026,29,DE
Kranichfeld,8016036,29,DE
Erfurt-Bischleben,8016047,29,DE
Neudietendorf,8016048,29,DE
Gotha,8016051,29,DE
Reinhardsbrunn-Fried,8016070,29,DE
Friedrichroda,8016071,33,DE
Eisenach,8016077,29,DE
Gerstungen,8016084,29,DE
Bad Salzungen,8016129,29,DE
Wernshausen,8016133,29,DE
Meiningen,8016137,29,DE
Zella-Mehlis West,8016167,29,DE
Arnstadt Hbf,8016173,33,DE
Arnstadt Süd,8016184,29,DE
Plaue(Thür),8016185,29,DE
Zella-Mehlis,8016190,33,DE
Suhl,8016191,29,DE
Themar,8016218,29,DE
Eisfeld,8016225,29,DE
Sonneberg(Thür)West,8016240,29,DE
Sonneberg(Thür)Hbf,8016243,33,DE
Sonneberg(Thür)Ost,8016244,29,DE
Ilmenau,8016264,29,DE
Rottenbach,8016288,29,DE
Katzhütte,8016304,29,DE
Camburg(Saale),8016315,29,DE
Jena-Zwätzen,8016318,29,DE
Jena Paradies,8016320,29,DE
Jena-Göschwitz,8016321,29,DE
Saalfeld(Saale),8016332,29,DE
Rudolstadt(Thür),8016333,29,DE
Hockeroda,8016337,29,DE
Probstzella,8016340,29,DE
Sonneberg(Thür)Nord,8016360,29,DE
Wurzbach(Thür),8016364,29,DE
Blankenstein(Saale),8016386,29,DE
Triptis,8016395,29,DE
Neustadt(Orla),8016397,29,DE
Neue Schenke,8016417,29,DE
Jena West,8016418,29,DE
Oberweimar,8016422,29,DE
Erfurt Nord,8016426,29,DE
Erfurt-Gispersleben,8016433,29,DE
Sondershausen,8016446,29,DE
Nordhausen,8016453,29,DE
Erfurt Ost,8016463,29,DE
Sömmerda,8016467,29,DE
Bretleben,8016473,29,DE
Sangerhausen,8016482,29,DE
Leinefelde,8016534,29,DE
Bad Langensalza,8016578,29,DE
Mühlhausen(Thür),8016586,29,DE
Gera-Langenberg,8016697,29,DE
Gera-Zwötzen,8016699,29,DE
Gera Süd,8016704,29,DE
Gera Hbf,8016705,33,DE
Greiz,8016720,29,DE
Elsterberg,8016723,29,DE
Rentzschmühle,8016725,29,DE
Weida,8016734,33,DE
Weida Altstadt,8016735,29,DE
Neuss Allerheiligen,8017480,29,DE
Remagen,8019001,29,DE
Bad Breisig,8019006,29,DE
Andernach,8019009,29,DE
Koblenz-Lützel,8019013,29,DE
Koblenz Hbf,8019023,33,DE
Boppard Hbf,8019029,29,DE
Boppard-Bad Salzig,8019031,29,DE
St Goar,8019033,29,DE
Bacharach,8019035,29,DE
Bingen(Rhein) Hbf,8019039,33,DE
Bingen(Rhein) Stadt,8019041,29,DE
Ingelheim,8019046,29,DE
Mainz-Mombach,8019050,29,DE
Mainz Hbf,8019051,33,DE
Mainz Röm.Theater,8019054,29,DE
Mainz-Laubenheim,8019057,29,DE
Worms Hbf,8019068,33,DE
Worms Brücke,8019068,29,DE
Mainz Nord,8019070,29,DE
Frankenthal Hbf,8019073,29,DE
Ludwigshafen-Oggersh,8019077,29,DE
Ludwigshafen BASF S,8019080,29,DE
Ludwigshafen-Mundenh,8019086,29,DE
Ludwigshafen-Rheing.,8019087,29,DE
Schifferstadt,8019089,29,DE
Speyer Hbf,8019092,33,DE
Germersheim,8019097,33,DE
Wörth(Rhein),8019103,33,DE
Bad Kreuznach,8019186,29,DE
Bad Münster a Stein,8019187,29,DE
Erfurt Hbf,8019188,33,DE
Gensingen-Horrweiler,8019230,29,DE
Lauterecken-Grumbach,8019242,29,DE
Waggonfabrik,8019267,29,DE
Mainz-Gonsenheim,8019268,29,DE
Mainz-Marienborn,8019269,29,DE
Alzey,8019277,29,DE
Pfeddersheim,8019334,29,DE
Langmeil(Pfalz),8019342,29,DE
Grünstadt,8019350,29,DE
Ramsen,8019365,29,DE
Haßloch(Pfalz),8019402,29,DE
Neustadt(Weinstr)Hbf,8019404,33,DE
Hochspeyer,8019408,29,DE
Landau(Pfalz)Hbf,8019426,29,DE
Winden(Pfalz),8019432,29,DE
Bad Bergzabern,8019469,29,DE
Linz(Rhein),8019482,29,DE
Bad Hönningen,8019485,29,DE
Neuwied,8019490,29,DE
Engers,8019493,29,DE
Niederlahnstein,8019501,29,DE
St Goarshausen,8019509,29,DE
Altenkirchen(Ww),8019528,29,DE
Westerburg,8019565,29,DE
Siershahn,8019581,29,DE
Montabaur,8019585,29,DE
Bad Ems,8019602,29,DE
Galgenschanze,8019685,29,DE
Kaiserslautern Hbf,8019698,33,DE
Kaiserslautern Pfaff,8019699,29,DE
Kaiserslautern West,8019701,29,DE
Kennelgarten,8019706,29,DE
Vogelweh,8019709,29,DE
Landstuhl,8019714,29,DE
Pirmasens Nord,8019728,29,DE
Betzdorf(Sieg),8019772,29,DE
Einsiedlerhof,8019773,29,DE
Pirmasens Hbf,8019775,29,DE
Zweibrücken Hbf,8019778,29,DE
Helgoland Katamaran,8019961,29,DE
Simbach(Inn),8020012,17,DE
Simbach(Inn),8020012,17,DE
Marktl,8020015,29,DE
Neuötting,8020017,29,DE
Töging(Inn),8020018,29,DE
Laufen(Oberbay),8020022,29,DE
Tittmoning-Wiesmühl,8020025,29,DE
Garching(Alz),8020032,29,DE
Mühldorf(Oberbay),8020035,17,DE
Altötting,8020039,29,DE
Burghausen,8020045,29,DE
Ampfing,8020047,29,DE
Dorfen Bahnhof,8020051,29,DE
Markt Schwaben,8020072,29,DE
Erding,8020078,29,DE
Feldkirchen(b M),8020083,29,DE
München-Riem,8020084,29,DE
München-Berg a Laim,8020085,29,DE
München Leuchtenb.,8020086,29,DE
Berchtesgaden Hbf,8020097,29,DE
Bischofswiesen,8020100,29,DE
Bayerisch Gmain,8020103,29,DE
Bad Reichenhall,8020105,29,DE
Freilassing,8020110,29,DE
Teisendorf,8020114,29,DE
Traunstein,8020117,29,DE
Ruhpolding,8020121,29,DE
Waging,8020128,29,DE
Mittenwald(Gr),8020129,17,DE
Mittenwald(Gr),8020129,17,DE
Trostberg,8020137,29,DE
Übersee,8020144,29,DE
Prien a Chiemsee,8020150,29,DE
Aschau(Chiemgau),8020153,29,DE
Bad Endorf,8020156,29,DE
Rosenheim,8020174,29,DE
Kiefersfelden,8020178,29,DE
Oberaudorf,8020179,29,DE
Brannenburg,8020181,29,DE
Raubling,8020182,29,DE
Pfraundorf(Inn),8020183,29,DE
Wasserburg(Inn)Bf,8020187,29,DE
Grafing Bahnhof,8020199,29,DE
Haar,8020209,29,DE
Gronsdorf,8020210,29,DE
München-Trudering,8020211,29,DE
München-Daglfing,8020225,29,DE
München-Englschalk.,8020226,29,DE
München-Johannesk.,8020227,29,DE
Unterföhring,8020228,29,DE
München Ost,8020234,29,DE
München-Giesing,8020237,29,DE
München-Perlach,8020238,29,DE
Neubiberg,8020239,29,DE
Ottobrunn,8020240,29,DE
München-Fasangarten,8020247,29,DE
Unterhaching,8020248,29,DE
Taufkirchen,8020249,29,DE
Bad Aibling,8020252,29,DE
Kreuzstraße,8020256,29,DE
Holzkirchen,8020276,29,DE
München-Solln,8020281,29,DE
München-Mittersend.,8020282,29,DE
München Harras,8020283,29,DE
München Siemensw.,8020285,29,DE
München-Pasing,8020286,29,DE
Untergrainau,8020288,29,DE
Griesen(Oberbay),8020289,29,DE
Mittenwald,8020291,29,DE
Klais,8020292,29,DE
Garmisch-Partenk.,8020295,29,DE
Farchant,8020296,29,DE
Oberau,8020297,29,DE
Eschenlohe,8020298,29,DE
Ohlstadt,8020299,29,DE
Murnau,8020301,29,DE
Weilheim(Oberbay),8020305,29,DE
Tutzing,8020310,29,DE
Penzberg,8020315,29,DE
Benediktbeuern,8020318,29,DE
Kochel,8020321,29,DE
Starnberg,8020325,29,DE
Gauting,8020327,29,DE
Planegg,8020329,29,DE
Gräfelfing,8020330,29,DE
Lochham,8020331,29,DE
München-Westkreuz,8020333,29,DE
München-Neuaubing,8020334,29,DE
Germering-Unterpfaff,8020336,29,DE
Herrsching,8020342,29,DE
München-Laim,8020345,29,DE
München Donnersb.,8020346,29,DE
München Hbf,8020347,29,DE
München Hbf,8020347,33,DE
Harthaus,8020351,29,DE
München Leienfels.,8020356,29,DE
Fürstenfeldbruck,8020359,29,DE
München-Aubing,8020362,29,DE
München-Lochhausen,8020367,29,DE
München-Langwied,8020368,29,DE
Treuchtlingen,8020369,29,DE
Eichstätt Bahnhof,8020381,29,DE
Eichstätt Stadt,8020386,29,DE
Ingolstadt Nord,8020407,29,DE
Ingolstadt Hbf,8020422,33,DE
Rohrbach(Ilm),8020428,29,DE
Pfaffenhofen(Ilm),8020447,29,DE
Petershausen(Obb),8020450,29,DE
Dachau Bahnhof,8020454,29,DE
Altomünster,8020465,29,DE
München-Karlsfeld,8020467,29,DE
München-Allach,8020468,29,DE
München-Obermenzing,8020469,29,DE
Moosburg,8020471,29,DE
Freising,8020487,29,DE
Freising,8020487,29,DE
München-Feldmoching,8020493,29,DE
München-Fasanerie,8020494,29,DE
München-Moosach,8020497,29,DE
Großhesselohe Isart,8020504,29,DE
Pullach,8020505,29,DE
Höllriegelskreuth,8020506,29,DE
Wolfratshausen,8020511,29,DE
Oberammergau,8020532,29,DE
Flintsbach,8020534,29,DE
Fasanenpark,8020549,29,DE
München Karlsplatz,8020552,29,DE
München Marienplatz,8020553,29,DE
München Isartor,8020554,29,DE
München Rosenh.Pl.,8020555,29,DE
München St Martin.,8020557,29,DE
München-Neuperl.S,8020558,29,DE
München Heimeranpl.,8020617,29,DE
München Flug Besuch,8020657,29,DE
Haltern am See,8021002,29,DE
Dülmen,8021005,29,DE
Münster-Albachten,8021009,29,DE
Münster(Westf)Hbf,8021011,33,DE
Osnabrück Hbf,8021025,33,DE
Osnabrück Altstadt,8021031,29,DE
Diepholz,8021041,29,DE
Bockum-Hövel,8021053,29,DE
Münster-Hiltrup,8021057,29,DE
Münster-Sprakel,8021058,29,DE
Rheine-Mesum,8021064,29,DE
Rheine,8021067,33,DE
Lingen(Ems),8021075,29,DE
Meppen,8021078,29,DE
Lathen,8021081,29,DE
Papenburg(Ems),8021086,29,DE
Leer(Ostfriesl),8021091,29,DE
Emden Hbf,8021097,29,DE
Norden,8021109,29,DE
Coesfeld(Westf),8021119,29,DE
Ahaus,8021123,29,DE
Gronau(Westf),8021128,29,DE
Gronau(Westf)(Gr),8021130,17,DE
Gronau(Westf)(Gr),8021130,17,DE
Hervest-Dorsten,8021132,29,DE
Steinfurt-Burgstein.,8021143,29,DE
Münster-Häger,8021147,29,DE
Bad Bentheim(Gr),8021153,17,DE
Bad Bentheim(Gr),8021153,17,DE
Bad Bentheim,8021156,29,DE
Ibbenbüren,8021162,29,DE
Bünde(Westf),8021173,29,DE
Oldenburg(Oldb),8021207,29,DE
Varel(Oldb),8021216,29,DE
Sande,8021219,29,DE
Wilhelmshaven Hbf,8021223,29,DE
Bad Zwischenahn,8021229,29,DE
Weener,8021239,29,DE
Weener(Gr),8021242,17,DE
Weener(Gr),8021242,17,DE
Cloppenburg,8021251,29,DE
Hesepe,8021262,29,DE
Bramsche,8021263,29,DE
Esens(Ostfriesl),8021445,29,DE
Norddeich,8021453,29,DE
Norderney,8021454,29,DE
Juist,8021455,29,DE
Emden Außenhafen,8021456,29,DE
Borkum(Nordseebad),8021457,29,DE
Warendorf,8021464,29,DE
Dissen-Bad Rothenf.,8021483,29,DE
Quelle,8021490,29,DE
Windelsbleiche,8021492,29,DE
Sennestadt,8021493,29,DE
Hövelhof,8021496,29,DE
Münster-Amelsbüren,8021544,29,DE
Werne a d Lippe,8021548,29,DE
Baltrum,8021549,29,DE
Langeoog,8021550,29,DE
Wangerooge,8021680,29,DE
Spiekeroog,8021697,29,DE
Norddeich Mole,8021706,33,DE
Neuenmarkt-Wirsberg,8022006,29,DE
Kulmbach,8022017,29,DE
Ludwigsstadt,8022023,29,DE
Kronach,8022035,29,DE
Lichtenfels,8022056,29,DE
Bad Staffelstein,8022057,29,DE
Ebern,8022079,29,DE
Forchheim(Oberfr),8022132,29,DE
Ebermannstadt,8022148,29,DE
Bubenreuth,8022162,29,DE
Erlangen,8022163,33,DE
Erlangen-Bruck,8022164,29,DE
Eltersdorf,8022183,29,DE
Vach,8022185,29,DE
Fürth-Unterfarrnb.,8022186,29,DE
Fürth(Bay)Hbf,8022188,33,DE
Nürnberg Rothenb.,8022192,29,DE
Nürnberg Hbf,8022193,33,DE
Nürnberg-Gleißh.,8022202,29,DE
Nürnberg-Dutzendt.,8022207,29,DE
Nürnberg-Mögeldorf,8022208,29,DE
Nürnberg Ost,8022209,29,DE
Nürnberg Nordost,8022210,29,DE
Gräfenberg,8022226,29,DE
Nürnberg-Schweinau,8022228,29,DE
Nürnberg-Stein,8022229,29,DE
Bayreuth Hbf,8022249,33,DE
Warmensteinach,8022262,29,DE
Pegnitz,8022298,29,DE
Hersbruck(r Pegnitz),8022309,29,DE
Simmelsdorf-Hüttenb,8022317,29,DE
Lauf(rechts Pegnitz),8022318,29,DE
Nürnberg-Erlensteg.,8022322,29,DE
Lauf(links Pegnitz),8022330,29,DE
Nürnberg-Laufamholz,8022333,29,DE
Fischbach(Nürnberg),8022335,29,DE
Feucht,8022336,29,DE
Altdorf(b Nürnberg),8022340,29,DE
Neumarkt(Oberpf),8022353,29,DE
Nürnberg-Sandreuth,8022370,29,DE
Nürnberg-Eibach,8022371,29,DE
Nürnberg-Reichelsd.,8022372,29,DE
Reichelsdorfer Kell.,8022373,29,DE
Katzwang,8022374,29,DE
Schwabach,8022376,29,DE
Roth,8022379,29,DE
Hilpoltstein,8022384,29,DE
Weißenburg(Bay),8022404,29,DE
Haßfurt,8022414,29,DE
Hofheim(Unterfr),8022418,29,DE
Mellrichstadt Bf,8022433,29,DE
Bad Neustadt(Saale),8022444,29,DE
Schweinfurt Hbf,8022459,29,DE
Fürth-Unterfürberg,8022484,29,DE
Fürth-Burgfarrnbach,8022485,29,DE
Markt Erlbach,8022495,29,DE
Neustadt(Aisch)Bahnh,8022500,29,DE
Markt Bibart,8022520,29,DE
Würzburg Hbf,8022534,33,DE
Würzburg-Zell,8022537,29,DE
Gemünden(Main),8022549,29,DE
Bad Kissingen,8022551,29,DE
Nürnberg-Dürrenhof,8022587,29,DE
Nürnberg Ostring,8022588,29,DE
Nürnberg-Rehhof,8022589,29,DE
Jossa,8022595,29,DE
Lohr Bahnhof,8022602,29,DE
Aschaffenburg Hbf,8022610,33,DE
Aschaffenburg Süd,8022611,29,DE
Breitendiel,8022643,29,DE
Miltenberg,8022648,33,DE
Faulbach(Main),8022654,29,DE
Würzburg Süd,8022668,29,DE
Steinach(b Rothenb),8022693,29,DE
Rothenburg o d Taub.,8022698,29,DE
Windsbach,8022726,29,DE
Ansbach,8022728,29,DE
Dombühl,8022742,29,DE
Gunzenhausen,8022749,29,DE
Fürth Westvorstadt,8022762,29,DE
Fürth-Dambach,8022763,29,DE
Alte Veste,8022764,29,DE
Cadolzburg,8022769,29,DE
Coburg,8022804,29,DE
Bad Rodach,8022821,29,DE
Nürnberg Frankensta,8022957,29,DE
Halle-Ammendorf,8023005,29,DE
Merseburg,8023008,29,DE
Schafstedt,8023038,33,DE
Angersdorf,8023043,29,DE
Zscherben,8023044,29,DE
Röblingen am See,8023050,29,DE
Lutherstadt Eisleben,8023053,29,DE
Halle Zscherbener S,8023057,29,DE
Halle-Neustadt,8023058,29,DE
Halle Südstadt,8023078,29,DE
Halle-Nietleben,8023084,29,DE
Halle-Silberhöhe,8023090,29,DE
Halle Wohnstadt Nord,8023107,29,DE
Halle Zoo,8023108,29,DE
Halle Dessauer Br,8023109,29,DE
Halle Rosengarten,8023110,29,DE
Halle-Trotha,8023111,29,DE
Halle Steintorbr,8023117,29,DE
Lutherst Wittenberg,8023141,29,DE
Bitterfeld,8023148,29,DE
Delitzsch,8023172,29,DE
Leipzig Messe,8023176,29,DE
Leipzig Hbf,8023179,33,DE
Leipzig Ang-Crottdf,8023180,29,DE
Leipzig Coppiplatz,8023181,29,DE
Leipzig-Sellerhausen,8023182,29,DE
Falkenberg(Elster),8023235,29,DE
Eilenburg,8023401,29,DE
Torgau,8023409,29,DE
Leipzig-Thekla,8023441,29,DE
Leipzig-Heiterblick,8023442,29,DE
Leipzig-Lützschena,8023456,29,DE
Leipzig-Wahren,8023457,29,DE
Offenbach(M)Marktpl,8023460,29,DE
Leipzig-Paunsdorf,8023470,29,DE
Offenbach(M)Kaiserl,8023473,29,DE
Borsdorf(Sachs),8023474,29,DE
Offenbach(M)Ledermu,8023486,29,DE
Narsdorf,8023538,29,DE
Leipzig-Lindenau,8023539,29,DE
Leipzig-Stötteritz,8023544,29,DE
Leipzig Völkersch.,8023545,29,DE
Leipzig-Connewitz,8023549,29,DE
Markkleeberg-Großst,8023551,29,DE
Neukieritzsch,8023558,29,DE
Altenburg,8023563,29,DE
Leipzig-Leutzsch,8023594,29,DE
Leipzig-Plagwitz,8023595,29,DE
Knautnaundorf,8023596,29,DE
Leipzig-Knauthain,8023598,29,DE
Zeitz,8023609,29,DE
Leipzig Grünauer A,8023639,29,DE
Leipzig Karlsr Str,8023641,29,DE
Leipzig-Gohlis,8023675,29,DE
Leipzig-Möckern,8023676,29,DE
Leipzig-Rückmarsdf.,8023678,29,DE
Leipzig-Miltitz,8023679,29,DE
Bad Dürrenberg,8023683,29,DE
Roßlau(Elbe),8023720,29,DE
Dessau Hbf,8023723,29,DE
Münster(W)Zentrum N,8023783,29,DE
Weimar West,8023825,29,DE
Hannover Wiech-Allee,8023888,29,DE
Magdeburg Hbf,8024001,33,DE
Magdeburg-Neustadt,8024002,29,DE
Magdeburg-Rothensee,8024003,29,DE
Güsen(b Genthin),8024010,29,DE
Genthin,8024013,29,DE
Brandenburg Hbf,8024019,29,DE
Magdeburg-Sudenburg,8024027,29,DE
Eilsleben(Magdeb),8024034,29,DE
Marienborn,8024036,29,DE
Haldensleben,8024046,29,DE
Oebisfelde,8024052,29,DE
Stendal,8024062,29,DE
Rathenow,8024069,29,DE
Magdeburg-Eichenw,8024075,29,DE
Barleber See,8024077,29,DE
Güterglück,8024103,29,DE
Geestgottberg,8024106,29,DE
Magdeburg Hasselpl,8024122,29,DE
Magdeburg-Buckau,8024124,29,DE
Magdeburg SKET Ipark,8024125,29,DE
Magdeburg-Salbke,8024126,29,DE
Magdeburg Südost,8024127,29,DE
Schönebeck(Elbe),8024129,29,DE
Calbe(Saale) Ost,8024134,29,DE
Köthen,8024137,29,DE
Beyendorf,8024142,29,DE
Blumenberg,8024146,29,DE
Halberstadt,8024154,29,DE
Quedlinburg,8024158,29,DE
Frose,8024168,29,DE
Aschersleben,8024170,29,DE
Sandersleben(Anh),8024173,29,DE
Könnern,8024176,29,DE
Güsten,8024181,29,DE
Hettstedt,8024230,29,DE
Staßfurt,8024243,29,DE
Wippra,8024414,29,DE
Wernigerode,8024483,29,DE
Hamburg-Allermöhe,8024535,29,DE
Tangermünde,8024569,29,DE
Salzwedel,8024585,29,DE
Berlin-Tiergarten,8024870,29,DE
Berlin Treptower Pk,8024929,29,DE
Berlin Ostkreuz,8024943,29,DE
Berlin Westkreuz,8024956,29,DE
Stade,8025020,29,DE
Kreuzberg(Ahr),8025021,29,DE
Altenahr,8025022,29,DE
Bad Neuenahr,8025030,29,DE
Gerolstein,8025037,29,DE
Kobern-Gondorf,8025096,29,DE
Treis-Karden,8025104,29,DE
Cochem(Mosel),8025107,29,DE
Bullay(DB),8025110,29,DE
Bengel,8025113,29,DE
Wittlich Hbf,8025135,29,DE
Salmtal,8025136,29,DE
Sehlem(Kr Wittlich),8025137,29,DE
Hetzerath,8025138,29,DE
Föhren,8025139,29,DE
Schweich(DB),8025140,29,DE
Quint,8025141,29,DE
Ehrang,8025142,29,DE
Kreuz Konz,8025146,29,DE
Igel,8025150,29,DE
Igel(Gr),8025151,17,DE
Igel(Gr),8025151,17,DE
Speicher,8025157,29,DE
Bitburg-Erdorf,8025160,29,DE
Kyllburg,8025161,29,DE
Pfalzel,8025179,29,DE
Trier Hbf,8025181,29,DE
Trier Süd,8025183,29,DE
Karthaus,8025184,29,DE
Konz Mitte,8025185,29,DE
Perl,8025196,29,DE
Apach(fr),8025197,17,DE
Apach(fr),8025197,17,DE
Bad Sobernheim,8025269,29,DE
Idar-Oberstein,8025279,29,DE
Nohfelden,8025287,29,DE
